"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/wikipedia_OIS_10_1_run.csv",,,,"Date:","14 Apr 2020 08:36:50 WEST"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
14-04 08:59:22,12.531,0.251,87.218,0,0,0,0,174406,1239127,3804086272,800079872,465989632,14632595456,1248,73597
14-04 08:59:23,14.646,0.505,84.596,0.253,0,0,86016,209312,1466722,3804090368,800079872,465989632,14632591360,1248,73597
14-04 08:59:24,11.839,0.756,87.406,0,0,0,0,185717,1305501,3804086272,800079872,465989632,14632595456,1248,73597
14-04 08:59:25,11.222,0.748,88.030,0,0,0,49152,176879,1259339,3804086272,800079872,465989632,14632595456,1248,73597
14-04 08:59:26,12.121,0.505,87.374,0,0,0,0,201568,1407827,3804086272,800079872,465989632,14632595456,1248,73597
14-04 08:59:27,13.466,0.748,85.786,0,0,0,0,183098,1299933,3804086272,800079872,465989632,14632595456,1248,73597
14-04 08:59:28,13.217,0.748,86.035,0,0,0,32768,191755,1343896,3804086272,800079872,465989632,14632595456,1248,73597
14-04 08:59:29,14.177,0.253,85.063,0.506,0,0,28672,196386,1384344,3804078080,800079872,465993728,14632599552,1248,73597
14-04 08:59:30,11.500,1,87.500,0,0,0,0,162644,1142905,3804078080,800079872,465993728,14632599552,1248,73597
14-04 08:59:31,13.217,0.249,86.534,0,0,0,16384,189295,1323611,3804078080,800079872,465993728,14632599552,1248,73597
14-04 08:59:32,15.152,0.505,84.343,0,0,0,0,231015,1628518,3804078080,800079872,465993728,14632599552,1248,73597
14-04 08:59:33,13.568,0.503,85.930,0,0,0,0,228079,1605693,3804073984,800079872,465993728,14632603648,1248,73597
14-04 08:59:34,13.965,0.748,85.037,0.249,0,0,40960,188272,1326971,3804065792,800079872,466001920,14632603648,1248,73597
14-04 08:59:35,15.038,0.251,84.712,0,0,0,0,232177,1648154,3804065792,800079872,466001920,14632603648,1248,73597
14-04 08:59:36,13.486,0,86.514,0,0,0,0,200412,1425060,3804065792,800079872,466001920,14632603648,1248,73597
14-04 08:59:37,13.568,0.503,85.930,0,0,0,20480,182248,1300201,3804065792,800079872,466001920,14632603648,1248,73597
14-04 08:59:38,13.819,0.754,85.427,0,0,0,40960,158755,1123326,3805863936,798314496,466001920,14632570880,1248,73597
14-04 08:59:39,13.602,0.756,85.139,0.504,0,0,90112,197203,1401488,3805716480,798429184,466001920,14632603648,1248,73597
14-04 08:59:40,15.038,0.251,84.712,0,0,0,0,209295,1466133,3805716480,798429184,466001920,14632603648,1248,73597
14-04 08:59:41,15.404,0.253,84.343,0,0,0,36864,154359,1083404,3804737536,799408128,466001920,14632603648,1248,73597
14-04 08:59:42,10.886,0.506,88.608,0,0,0,0,152469,1095048,3804827648,799318016,466001920,14632603648,1248,73597
14-04 08:59:43,11.392,0.506,88.101,0,0,0,8192,156056,1102231,3804827648,799318016,466001920,14632603648,1248,73597
14-04 08:59:44,13.568,0,86.432,0,0,0,49152,196466,1383987,3804823552,799318016,466001920,14632607744,1248,73597
14-04 08:59:45,11.616,0.505,87.626,0.253,0,0,16384,155338,1099689,3804815360,799318016,466006016,14632611840,1248,73597
14-04 08:59:46,15.212,0.499,84.289,0,0,0,0,175500,1241838,3804815360,799318016,466006016,14632611840,1248,73597
14-04 08:59:47,12.879,1.010,86.111,0,0,0,0,190142,1340649,3804815360,799318016,466006016,14632611840,1248,73597
14-04 08:59:48,14.214,0.249,85.536,0,0,0,73728,192037,1343896,3804815360,799318016,466006016,14632611840,1248,73597
14-04 08:59:49,13.784,0,86.216,0,0,0,12288,186528,1323270,3804815360,799318016,466006016,14632611840,1248,73597
14-04 08:59:50,13.317,0.503,85.930,0.251,0,0,53248,208768,1468633,3804807168,799318016,466014208,14632611840,1248,73597
14-04 08:59:51,12.183,0.761,87.056,0,0,0,20480,179227,1262141,3805114368,799010816,466014208,14632611840,1248,73597
14-04 08:59:52,12.658,0,87.342,0,0,0,0,179492,1262180,3805057024,799064064,466014208,14632615936,1248,73597
14-04 08:59:53,14.610,0.504,84.887,0,0,0,12288,225013,1569801,3805057024,799064064,466014208,14632615936,1248,73597
14-04 08:59:54,14.851,0.495,84.653,0,0,0,0,193886,1363684,3805057024,799064064,466014208,14632615936,1248,73597
14-04 08:59:55,14.286,0,85.464,0.251,0,0,98304,191731,1342784,3805052928,799064064,466018304,14632615936,1248,73597
14-04 08:59:56,13.784,1.003,85.213,0,0,0,45056,203620,1442561,3805052928,799064064,466018304,14632615936,1248,73597
14-04 08:59:57,11.839,0.504,87.657,0,0,0,0,185574,1304292,3805052928,799064064,466018304,14632615936,1248,73597
14-04 08:59:58,12.594,0.504,86.902,0,0,0,28672,178871,1260694,3805052928,799064064,466018304,14632615936,1248,73597
14-04 08:59:59,14.358,0.504,85.139,0,0,0,0,210284,1487545,3805048832,799064064,466018304,14632620032,1248,73597
14-04 09:00:00,12.594,0.252,86.902,0.252,0,0,16384,199711,1423649,3805044736,799064064,466022400,14632620032,1248,73597
14-04 09:00:01,13.317,0.754,85.930,0,0,0,24576,179428,1265321,3805044736,799064064,466022400,14632620032,1248,73597
14-04 09:00:02,12.911,0.253,86.835,0,0,0,0,212527,1506454,3805044736,799064064,466022400,14632620032,1248,73597
14-04 09:00:03,15.152,0.253,84.596,0,0,0,0,226187,1588069,3805044736,799064064,466022400,14632620032,1248,73597
14-04 09:00:04,14.250,0.250,85.500,0,0,0,0,197308,1401845,3805044736,799064064,466022400,14632620032,1248,73597
14-04 09:00:05,13.131,0.253,86.364,0.253,0,0,16384,195319,1367596,3805032448,799064064,466030592,14632624128,1248,73597
14-04 09:00:06,14.573,0.503,84.925,0,0,0,0,221160,1547510,3805032448,799064064,466030592,14632624128,1248,73597
14-04 09:00:07,13.534,0.251,86.216,0,0,0,28672,155545,1098423,3805032448,799064064,466030592,14632624128,1248,73597
14-04 09:00:08,13.750,0.250,86,0,0,0,4096,185801,1304969,3805032448,799064064,466030592,14632624128,1248,73597
14-04 09:00:09,14.286,0.752,84.962,0,0,0,0,225513,1586510,3805028352,799064064,466030592,14632628224,1248,73597
14-04 09:00:10,12.846,0.756,86.146,0.252,0,0,16384,182461,1281199,3805028352,799064064,466038784,14632620032,1248,73597
14-04 09:00:11,13.350,0.504,86.146,0,0,0,36864,160122,1138814,3803885568,800198656,466038784,14632628224,1248,73597
14-04 09:00:12,11.224,0.255,88.520,0,0,0,0,174268,1224126,3804131328,799952896,466038784,14632628224,1248,73597
14-04 09:00:13,12.690,0.254,86.802,0.254,0,0,61440,158710,1120047,3804127232,799952896,466038784,14632632320,1248,73597
14-04 09:00:14,12.343,0.756,86.902,0,0,0,0,155370,1100478,3804127232,799952896,466038784,14632632320,1248,73597
14-04 09:00:15,12.594,0.252,87.154,0,0,0,0,183021,1282645,3804127232,799952896,466038784,14632632320,1248,73597
14-04 09:00:16,12.469,0.499,86.783,0.249,0,0,16384,188001,1322786,3804127232,799952896,466042880,14632628224,1248,73597
14-04 09:00:17,14.610,0.252,85.139,0,0,0,0,242263,1690680,3804123136,799952896,466042880,14632632320,1248,73597
14-04 09:00:18,12.594,0.252,87.154,0,0,0,12288,155812,1115260,3804119040,799952896,466042880,14632636416,1248,73597
14-04 09:00:19,14.610,0.252,85.139,0,0,0,0,217413,1546851,3804119040,799952896,466042880,14632636416,1248,73597
14-04 09:00:20,14.610,0.252,85.139,0,0,0,40960,213099,1506849,3804155904,799916032,466042880,14632636416,1248,73597
14-04 09:00:21,13.033,0.501,86.466,0,0,0,0,179714,1265053,3804119040,799952896,466042880,14632636416,1248,73597
14-04 09:00:22,12.060,0.754,86.935,0.251,0,0,49152,167922,1180910,3804110848,799952896,466046976,14632640512,1248,73597
14-04 09:00:23,15.038,0.501,84.461,0,0,0,32768,219630,1547886,3804618752,799444992,466046976,14632640512,1248,73597
14-04 09:00:24,12.343,0.252,87.406,0,0,0,0,171291,1201480,3804618752,799444992,466046976,14632640512,1248,73597
14-04 09:00:25,13.384,0.758,85.859,0,0,0,0,207016,1462919,3804618752,799444992,466046976,14632640512,1248,73597
14-04 09:00:26,14.214,0.748,85.037,0,0,0,16384,215602,1526582,3804618752,799444992,466046976,14632640512,1248,73597
14-04 09:00:27,12.750,0.500,86.750,0,0,0,0,204726,1445564,3804618752,799444992,466046976,14632640512,1248,73597
14-04 09:00:28,13.602,0.504,85.642,0.252,0,0,32768,205349,1448585,3804606464,799444992,466055168,14632644608,1248,73597
14-04 09:00:29,13.350,0,86.650,0,0,0,12288,184970,1321166,3804606464,799444992,466055168,14632644608,1248,73597
14-04 09:00:30,15.500,0.500,84,0,0,0,0,233328,1650834,3804606464,799444992,466055168,14632644608,1248,73597
14-04 09:00:31,12.814,0.251,86.683,0.251,0,0,57344,154920,1099332,3804606464,799444992,466055168,14632644608,1248,73597
14-04 09:00:32,14.824,0.503,84.673,0,0,0,0,222704,1585481,3804606464,799444992,466055168,14632644608,1248,73597
14-04 09:00:33,11.839,0.252,87.909,0,0,0,0,168079,1184767,3804606464,799444992,466055168,14632644608,1248,73597
14-04 09:00:34,12.152,0.506,87.089,0.253,0,0,28672,170344,1217477,3804598272,799444992,466059264,14632648704,1248,73597
14-04 09:00:35,13.568,0.503,85.930,0,0,0,0,185114,1305769,3804594176,799444992,466059264,14632652800,1248,73597
14-04 09:00:36,13.317,0.503,86.181,0,0,0,0,192019,1362272,3804594176,799444992,466059264,14632652800,1248,73597
14-04 09:00:37,12,0.500,87.500,0,0,0,12288,166621,1179499,3804594176,799444992,466059264,14632652800,1248,73597
14-04 09:00:38,11.616,0.253,88.131,0,0,0,57344,159636,1123326,3804590080,799444992,466059264,14632656896,1248,73597
14-04 09:00:39,14.322,0,85.678,0,0,0,45056,211959,1486402,3804590080,799444992,466059264,14632656896,1248,73597
14-04 09:00:40,12.658,0.759,86.329,0.253,0,0,28672,214847,1507547,3804581888,799444992,466063360,14632660992,1248,73597
14-04 09:00:41,16.583,0.503,82.915,0,0,0,36864,197799,1400522,3804708864,799318016,466063360,14632660992,1248,73597
14-04 09:00:42,16.209,0.249,83.541,0,0,0,0,225778,1591195,3804704768,799318016,466063360,14632665088,1248,73597
14-04 09:00:43,13.198,0.508,86.294,0,0,0,16384,191734,1363629,3804704768,799318016,466063360,14632665088,1248,73597
14-04 09:00:44,14.750,0.750,84.500,0,0,0,53248,220750,1547565,3804704768,799318016,466063360,14632665088,1248,73597
14-04 09:00:45,15,0.750,84.250,0,0,0,0,230256,1628640,3804700672,799318016,466063360,14632669184,1248,73597
14-04 09:00:46,13,0.750,86,0.250,0,0,28672,163016,1157281,3804696576,799318016,466067456,14632669184,1248,73597
14-04 09:00:47,11.364,0.253,88.384,0,0,0,0,161934,1140155,3804696576,799318016,466067456,14632669184,1248,73597
14-04 09:00:48,12.814,0.503,86.683,0,0,0,0,162709,1140358,3804696576,799318016,466067456,14632669184,1248,73597
14-04 09:00:49,15.327,0.251,84.422,0,0,0,20480,210583,1469386,3804692480,799318016,466067456,14632673280,1248,73597
14-04 09:00:50,15.212,0.499,84.040,0.249,0,0,12288,191552,1360019,3804692480,799318016,466067456,14632673280,1248,73597
14-04 09:00:51,13.350,0.756,85.894,0,0,0,20480,200276,1407648,3804565504,799444992,466067456,14632673280,1248,73597
14-04 09:00:52,14.500,0.500,84.750,0.250,0,0,45056,206626,1466045,3804561408,799444992,466071552,14632673280,1248,73597
14-04 09:00:53,12.281,0.501,87.218,0,0,0,4096,193408,1362095,3804561408,799444992,466071552,14632673280,1248,73597
14-04 09:00:54,10.804,0.503,88.693,0,0,0,0,167440,1180496,3804561408,799444992,466071552,14632673280,1248,73597
14-04 09:00:55,12.814,0.754,86.181,0.251,0,0,65536,165814,1161726,3804561408,799444992,466071552,14632673280,1248,73597
14-04 09:00:56,13.819,0.754,85.427,0,0,0,0,211575,1487671,3804561408,799444992,466071552,14632673280,1248,73597
14-04 09:00:57,14.070,0.503,85.427,0,0,0,0,192564,1361275,3804557312,799444992,466071552,14632677376,1248,73597
14-04 09:00:58,13.065,0.503,86.432,0,0,0,16384,152400,1078974,3804549120,799444992,466079744,14632677376,1248,73597
14-04 09:00:59,13.065,0.754,86.181,0,0,0,73728,201716,1425328,3804545024,799444992,466079744,14632681472,1248,73597
14-04 09:01:00,13.317,1.005,85.678,0,0,0,0,182967,1285266,3804545024,799444992,466079744,14632681472,1248,73597
14-04 09:01:01,14.035,0.501,85.213,0.251,0,0,36864,175251,1239126,3804540928,799444992,466083840,14632681472,1248,73597
14-04 09:01:02,14.358,0.504,85.139,0,0,0,0,207196,1449994,3804540928,799444992,466083840,14632681472,1248,73597
14-04 09:01:03,13.250,0.500,86.250,0,0,0,0,173135,1219907,3804536832,799444992,466083840,14632685568,1248,73597
14-04 09:01:04,13.384,0.505,86.111,0,0,0,28672,181180,1279697,3804532736,799444992,466087936,14632685568,1248,73597
14-04 09:01:05,16.080,0,83.920,0,0,0,0,225474,1588014,3804532736,799444992,466087936,14632685568,1248,73597
14-04 09:01:06,15.578,0.503,83.920,0,0,0,0,241221,1690857,3804532736,799444992,466087936,14632685568,1248,73597
14-04 09:01:07,13.819,0.503,85.427,0.251,0,0,32768,185763,1322273,3804532736,799444992,466087936,14632685568,1248,73597
14-04 09:01:08,14.106,0.252,85.642,0,0,0,4096,200766,1409575,3804532736,799444992,466087936,14632685568,1248,73597
14-04 09:01:09,14.035,0.251,85.714,0,0,0,0,194913,1400608,3804532736,799444992,466087936,14632685568,1248,73597
14-04 09:01:10,14.536,1.003,84.211,0.251,0,0,16384,237459,1689446,3804528640,799444992,466092032,14632685568,1248,73597
14-04 09:01:11,17.910,0,82.090,0,0,0,36864,210841,1470138,3804336128,799637504,466092032,14632685568,1280,73597
14-04 09:01:12,12.977,0.763,86.260,0,0,0,57344,225954,1586565,3804528640,799444992,466092032,14632685568,1280,73597
14-04 09:01:13,12.343,0.504,87.154,0,0,0,8192,165750,1160317,3804524544,799444992,466092032,14632689664,1280,73597
14-04 09:01:14,13.098,0.756,86.146,0,0,0,0,161374,1140405,3804524544,799444992,466092032,14632689664,1280,73597
14-04 09:01:15,13.418,0.506,86.076,0,0,0,57344,171976,1218623,3804524544,799444992,466092032,14632689664,1280,73597
14-04 09:01:16,12.030,0.752,86.967,0.251,0,0,16384,166094,1163263,3804512256,799444992,466100224,14632693760,1280,73597
14-04 09:01:17,13.350,0.504,86.146,0,0,0,24576,171838,1218772,3804512256,799444992,466100224,14632693760,1280,73597
14-04 09:01:18,14.464,0.748,84.788,0,0,0,0,207209,1465776,3804512256,799444992,466100224,14632693760,1280,73597
14-04 09:01:19,13.568,0.503,85.930,0,0,0,12288,201565,1408403,3804512256,799444992,466100224,14632693760,1280,73597
14-04 09:01:20,15.711,0.499,83.791,0,0,0,40960,245905,1729586,3804590080,799367168,466100224,14632693760,1280,73597
14-04 09:01:21,15.461,0.249,84.289,0,0,0,0,230002,1625783,3804512256,799444992,466100224,14632693760,1280,73597
14-04 09:01:22,13.861,0.990,84.901,0.248,0,0,73728,176274,1242737,3804508160,799444992,466104320,14632693760,1280,73597
14-04 09:01:23,13.750,0.750,85.500,0,0,0,20480,157502,1102382,3804327936,799625216,466104320,14632693760,1280,73597
14-04 09:01:24,12.782,0.501,86.466,0.251,0,0,49152,181262,1282286,3804246016,799698944,466104320,14632701952,1280,73597
14-04 09:01:25,15.075,0.503,84.422,0,0,0,0,219003,1527118,3804246016,799698944,466104320,14632701952,1280,73597
14-04 09:01:26,13.602,0.252,86.146,0,0,0,0,196832,1401577,3804246016,799698944,466104320,14632701952,1280,73597
14-04 09:01:27,13.930,0.249,85.821,0,0,0,36864,177505,1243096,3804246016,799698944,466104320,14632701952,1280,73597
14-04 09:01:28,15.461,0.499,83.791,0.249,0,0,57344,209005,1464932,3804241920,799698944,466104320,14632706048,1280,73597
14-04 09:01:29,12.846,0.504,86.650,0,0,0,0,190494,1343628,3804241920,799698944,466104320,14632706048,1280,73597
14-04 09:01:30,15.038,0.501,84.461,0,0,0,20480,212135,1488723,3804241920,799698944,466104320,14632706048,1280,73597
14-04 09:01:31,14.677,0.498,84.826,0,0,0,0,208602,1464776,3804241920,799698944,466104320,14632706048,1280,73597
14-04 09:01:32,12.531,0.501,86.967,0,0,0,28672,164605,1158963,3804241920,799698944,466104320,14632706048,1280,73597
14-04 09:01:33,14.070,0.251,85.678,0,0,0,24576,145369,1017942,3804241920,799698944,466104320,14632706048,1280,73597
14-04 09:01:34,11.869,0.253,87.626,0.253,0,0,16384,166097,1162995,3804237824,799698944,466108416,14632706048,1280,73597
14-04 09:01:35,13.682,1.244,85.075,0,0,0,0,205419,1445686,3804237824,799698944,466108416,14632706048,1280,73597
14-04 09:01:36,15.443,0.253,84.304,0,0,0,8192,219361,1546940,3804237824,799698944,466108416,14632706048,1280,73597
14-04 09:01:37,12.782,0.501,86.466,0.251,0,0,24576,175573,1240408,3804237824,799698944,466108416,14632706048,1280,73597
14-04 09:01:38,15.949,0.759,83.291,0,0,0,57344,227767,1609598,3805126656,798810112,466108416,14632706048,1312,73597
14-04 09:01:39,12.312,0.251,87.437,0,0,0,0,172879,1222480,3805126656,798810112,466108416,14632706048,1312,73597
14-04 09:01:40,12.281,0.501,87.218,0,0,0,16384,159664,1137102,3805122560,798810112,466112512,14632706048,1312,73597
14-04 09:01:41,15.500,1,83.500,0,0,0,36864,179194,1262553,3804041216,799891456,466112512,14632706048,1280,73597
14-04 09:01:42,13,0.500,86.250,0.250,0,0,57344,174028,1223176,3804041216,799891456,466112512,14632706048,1280,73597
14-04 09:01:43,12.405,0.253,87.342,0,0,0,0,168410,1183311,3804356608,799571968,466112512,14632710144,1280,73597
14-04 09:01:44,13.819,0.251,85.930,0,0,0,0,185161,1319176,3804356608,799571968,466112512,14632710144,1280,73597
14-04 09:01:45,15.038,0.251,84.712,0,0,0,0,204360,1445418,3804356608,799571968,466112512,14632710144,1280,73597
14-04 09:01:46,13.602,0.504,85.642,0.252,0,0,16384,204936,1445418,3804356608,799571968,466116608,14632706048,1280,73597
14-04 09:01:47,13.819,0.754,85.427,0,0,0,12288,180052,1282393,3804352512,799571968,466116608,14632710144,1280,73597
14-04 09:01:48,12.968,0.998,86.035,0,0,0,0,168821,1201122,3804352512,799571968,466116608,14632710144,1280,73597
14-04 09:01:49,13.384,0.505,86.111,0,0,0,0,187114,1324382,3804348416,799571968,466116608,14632714240,1280,73597
14-04 09:01:50,14.925,0.498,84.577,0,0,0,0,229378,1607438,3804348416,799571968,466116608,14632714240,1280,73597
14-04 09:01:51,13.065,0.503,86.432,0,0,0,20480,155644,1099064,3804729344,799191040,466116608,14632714240,1280,73597
14-04 09:01:52,12.563,0.251,86.935,0.251,0,0,45056,161890,1143319,3804721152,799191040,466120704,14632718336,1280,73597
14-04 09:01:53,14.286,0.251,85.464,0,0,0,16384,195840,1382266,3804721152,799191040,466120704,14632718336,1280,73597
14-04 09:01:54,15.750,0.500,83.750,0,0,0,0,212854,1506224,3804721152,799191040,466120704,14632718336,1280,73597
14-04 09:01:55,13.959,0.508,85.533,0,0,0,0,214708,1509617,3804721152,799191040,466120704,14632718336,1280,73597
14-04 09:01:56,13.065,1.005,85.930,0,0,0,0,182380,1300055,3804721152,799191040,466120704,14632718336,1280,73597
14-04 09:01:57,11.675,0.254,88.071,0,0,0,0,179089,1263537,3804721152,799191040,466120704,14632718336,1280,73597
14-04 09:01:58,15.461,0.748,83.541,0.249,0,0,45056,237882,1688480,3804721152,799191040,466120704,14632718336,1280,73597
14-04 09:01:59,15.789,0.501,83.709,0,0,0,0,242633,1710916,3804717056,799191040,466120704,14632722432,1280,73597
14-04 09:02:00,12.626,0.505,86.869,0,0,0,0,205079,1444306,3804717056,799191040,466120704,14632722432,1280,73597
14-04 09:02:01,11.839,0.252,87.909,0,0,0,0,170196,1201122,3804717056,799191040,466120704,14632722432,1280,73597
14-04 09:02:02,15.250,0.250,84.500,0,0,0,0,198850,1387576,3804717056,799191040,466120704,14632722432,1280,73597
14-04 09:02:03,13.466,0.499,86.035,0,0,0,12288,211544,1486224,3804717056,799191040,466120704,14632722432,1280,73597
14-04 09:02:04,14.214,0.499,85.037,0.249,0,0,16384,192360,1363986,3804712960,799191040,466124800,14632722432,1280,73597
14-04 09:02:05,13.854,0.504,85.642,0,0,0,0,231622,1646141,3804712960,799191040,466124800,14632722432,1280,73597
14-04 09:02:06,13.854,0.252,85.894,0,0,0,0,204787,1428761,3804712960,799191040,466124800,14632722432,1280,73597
14-04 09:02:07,14.861,0.504,84.635,0,0,0,16384,229368,1625085,3804712960,799191040,466124800,14632722432,1280,73597
14-04 09:02:08,13.965,0.748,85.287,0,0,0,24576,159992,1121654,3804712960,799191040,466124800,14632722432,1280,73597
14-04 09:02:09,13.602,0.504,85.642,0.252,0,0,32768,203609,1426506,3804831744,799064064,466128896,14632722432,1280,73597
14-04 09:02:10,15.327,0.251,84.422,0,0,0,0,230544,1609696,3804831744,799064064,466128896,14632722432,1280,73597
14-04 09:02:11,17.293,0.752,81.955,0,0,0,36864,239287,1685711,3805466624,798429184,466128896,14632722432,1280,73597
14-04 09:02:12,12.563,0.503,86.683,0.251,0,0,45056,176406,1242698,3805466624,798429184,466128896,14632722432,1280,73597
14-04 09:02:13,12.782,0.501,86.717,0,0,0,0,157744,1101436,3805462528,798429184,466128896,14632726528,1280,73597
14-04 09:02:14,13.671,0.506,85.823,0,0,0,77824,217452,1526850,3805454336,798429184,466132992,14632730624,1280,73597
14-04 09:02:15,13.602,0.504,85.894,0,0,0,0,202314,1425060,3805454336,798429184,466132992,14632730624,1280,73597
14-04 09:02:16,15.250,0.250,84.500,0,0,0,0,194260,1381487,3805454336,798429184,466132992,14632730624,1280,73597
14-04 09:02:17,14.500,0.250,85.250,0,0,0,65536,195510,1364132,3805454336,798429184,466132992,14632730624,1280,73597
14-04 09:02:18,14.573,0.251,85.176,0,0,0,0,231901,1611181,3805454336,798429184,466132992,14632730624,1280,73597
14-04 09:02:19,14.358,0.504,84.887,0.252,0,0,16384,263346,1852578,3805450240,798429184,466137088,14632730624,1280,73597
14-04 09:02:20,13.317,0.503,86.181,0,0,0,0,206892,1465776,3805450240,798429184,466137088,14632730624,1280,73597
14-04 09:02:21,13,0.500,86.500,0,0,0,40960,160654,1137191,3805450240,798429184,466137088,14632730624,1280,73597
14-04 09:02:22,12.718,0.748,86.534,0,0,0,24576,166654,1163370,3805450240,798429184,466137088,14632730624,1280,73597
14-04 09:02:23,15.443,0.506,84.051,0,0,0,4096,233985,1631159,3805392896,798482432,466137088,14632734720,1280,73597
14-04 09:02:24,15.250,0.500,84,0.250,0,0,49152,219627,1563136,3805069312,798810112,466137088,14632730624,1280,73597
14-04 09:02:25,12.374,0.253,87.374,0,0,0,0,189625,1326971,3805069312,798810112,466137088,14632730624,1280,73597
14-04 09:02:26,9.439,0.510,90.051,0,0,0,0,165544,1179652,3805069312,798810112,466137088,14632730624,1280,73597
14-04 09:02:27,14.286,0,85.714,0,0,0,0,175177,1239356,3805065216,798810112,466137088,14632734720,1280,73597
14-04 09:02:28,13.602,0.252,85.894,0.252,0,0,81920,193621,1366885,3805065216,798810112,466137088,14632734720,1280,73597
14-04 09:02:29,15,0.500,84.250,0.250,0,0,32768,192030,1363986,3805065216,798810112,466137088,14632734720,1280,73597
14-04 09:02:30,14.824,0.503,84.673,0,0,0,0,201758,1442293,3805065216,798810112,466137088,14632734720,1280,73597
14-04 09:02:31,14.640,0.993,84.367,0,0,0,0,204268,1428185,3805065216,798810112,466137088,14632734720,1280,73597
14-04 09:02:32,13.750,0.750,85.500,0,0,0,0,197068,1401952,3805065216,799813632,466137088,14631731200,1280,73597
14-04 09:02:33,13.784,0,86.216,0,0,0,65536,174328,1224337,3804966912,799952896,466137088,14631690240,1280,73597
14-04 09:02:34,14.610,0.252,85.139,0,0,0,24576,200918,1421935,3804966912,799952896,466137088,14631690240,1280,73597
14-04 09:02:35,13.131,0.505,86.364,0,0,0,16384,157639,1101189,3804966912,799952896,466141184,14631686144,1280,73597
14-04 09:02:36,13.534,0.501,85.965,0,0,0,0,195719,1382487,3804962816,799952896,466141184,14631690240,1280,73597
14-04 09:02:37,13.350,0.504,86.146,0,0,0,0,198100,1388722,3804962816,799952896,466141184,14631690240,1280,73597
14-04 09:02:38,13.250,1,85.750,0,0,0,4096,155086,1098697,3804962816,799952896,466141184,14631690240,1280,73597
14-04 09:02:39,14.322,0.251,85.427,0,0,0,0,203298,1425060,3804958720,799952896,466141184,14631694336,1280,73597
14-04 09:02:40,14.031,0.510,85.459,0,0,0,12288,222701,1585067,3804958720,799952896,466141184,14631694336,1280,73597
14-04 09:02:41,14.035,1.253,84.461,0.251,0,0,65536,173906,1221748,3804823552,800079872,466149376,14631694336,1280,73597
14-04 09:02:42,12.594,0.252,87.154,0,0,0,57344,170184,1201229,3804823552,800079872,466149376,14631694336,1280,73597
14-04 09:02:43,13.283,0.501,86.216,0,0,0,0,186309,1304501,3804823552,800079872,466149376,14631694336,1280,73597
14-04 09:02:44,13.384,0.758,85.859,0,0,0,0,198482,1403113,3804823552,800079872,466149376,14631694336,1280,73597
14-04 09:02:45,14.787,0.752,84.461,0,0,0,0,179684,1263040,3804823552,800079872,466149376,14631694336,1280,73597
14-04 09:02:46,16.543,0.741,82.469,0.247,0,0,40960,227354,1607170,3804819456,800079872,466153472,14631694336,1280,73597
14-04 09:02:47,14.824,0.754,84.422,0,0,0,0,203366,1425435,3804819456,800079872,466153472,14631694336,1280,73597
14-04 09:02:48,13.033,0.251,86.717,0,0,0,16384,166655,1181907,3804815360,800079872,466153472,14631698432,1280,73597
14-04 09:02:49,11.587,0.504,87.909,0,0,0,0,160431,1138905,3804815360,800079872,466153472,14631698432,1280,73597
14-04 09:02:50,12.563,0,87.437,0,0,0,0,182805,1285266,3804815360,800079872,466153472,14631698432,1280,73597
14-04 09:02:51,12.968,0.499,86.284,0.249,0,0,36864,171383,1201267,3804807168,800079872,466161664,14631698432,1280,73597
14-04 09:02:52,12.343,0.252,87.406,0,0,0,8192,177068,1259259,3804807168,800079872,466161664,14631698432,1280,73597
14-04 09:02:53,14.177,0.759,85.063,0,0,0,86016,214505,1508682,3804807168,800079872,466161664,14631698432,1280,73597
14-04 09:02:54,11.899,0.759,87.342,0,0,0,0,161323,1122977,3804807168,800079872,466161664,14631698432,1280,73597
14-04 09:02:55,13.466,0.499,86.035,0,0,0,0,192431,1360699,3804807168,800079872,466161664,14631698432,1280,73597
14-04 09:02:56,11.421,0.254,88.071,0.254,0,0,45056,162027,1138905,3804807168,800079872,466161664,14631698432,1280,73597
14-04 09:02:57,13.065,0.251,86.683,0,0,0,0,176470,1241677,3804807168,800079872,466161664,14631698432,1280,73597
14-04 09:02:58,12.968,0.748,86.035,0.249,0,0,32768,172401,1204247,3804807168,800079872,466161664,14631698432,1280,73597
14-04 09:02:59,13.198,0.508,86.294,0,0,0,0,193956,1381219,3804807168,800079872,466161664,14631698432,1280,73597
14-04 09:03:00,14.750,0.750,84.500,0,0,0,0,218856,1529975,3804807168,800079872,466161664,14631698432,1280,73597
14-04 09:03:01,12.968,0.249,86.783,0,0,0,0,167298,1177907,3804807168,800079872,466161664,14631698432,1280,73597
14-04 09:03:02,12.879,0.253,86.616,0.253,0,0,16384,187709,1323148,3804803072,800079872,466165760,14631698432,1280,73597
14-04 09:03:03,14.937,0.506,84.557,0,0,0,12288,226382,1588234,3804794880,800079872,466165760,14631706624,1280,73597
14-04 09:03:04,15.288,0.752,83.960,0,0,0,0,247013,1732019,3804790784,800079872,466165760,14631710720,1280,73597
