"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/wikipedia_OIS_10_2_run.csv",,,,"Date:","14 Apr 2020 09:17:27 WEST"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
14-04 09:39:58,13.602,0.504,85.894,0,0,0,0,163960,1158114,3803803648,796147712,467861504,14633476096,1248,73603
14-04 09:39:59,15.750,0.500,83.750,0,0,0,0,236704,1670176,3803803648,796147712,467861504,14633476096,1248,73603
14-04 09:40:00,12.374,0.505,87.121,0,0,0,0,209282,1467548,3803803648,796147712,467861504,14633476096,1248,73603
14-04 09:40:01,14.573,0.503,84.673,0.251,0,0,126976,216308,1508769,3803799552,796147712,467865600,14633476096,1248,73603
14-04 09:40:02,15.113,0,84.635,0.252,0,0,12288,210511,1466876,3803799552,796147712,467865600,14633476096,1248,73603
14-04 09:40:03,14.787,0.752,84.461,0,0,0,0,217139,1524738,3803799552,796147712,467865600,14633476096,1248,73603
14-04 09:40:04,13.959,0.508,85.533,0,0,0,0,180542,1262816,3803799552,796147712,467865600,14633476096,1248,73603
14-04 09:40:05,13.924,0.253,85.823,0,0,0,0,139176,977664,3803799552,796147712,467865600,14633476096,1248,73603
14-04 09:40:06,15.113,0.504,84.383,0,0,0,16384,198674,1385024,3803795456,796147712,467869696,14633476096,1248,73603
14-04 09:40:07,14.214,1.247,84.539,0,0,0,20480,135353,939897,3803795456,796147712,467869696,14633476096,1248,73603
14-04 09:40:08,14.394,0.253,85.354,0,0,0,0,147284,1037495,3803795456,796147712,467869696,14633476096,1248,73603
14-04 09:40:09,14.536,0.501,84.962,0,0,0,0,146768,1020910,3803795456,796147712,467869696,14633476096,1248,73603
14-04 09:40:10,14.861,0.504,84.635,0,0,0,4096,178347,1259496,3803795456,796147712,467869696,14633476096,1248,73603
14-04 09:40:11,14.677,0.249,85.075,0,0,0,0,218255,1527327,3803791360,796147712,467869696,14633480192,1248,73603
14-04 09:40:12,14.394,0.758,84.596,0.253,0,0,49152,179867,1263196,3803787264,796147712,467873792,14633480192,1248,73603
14-04 09:40:13,14.721,1.015,84.264,0,0,0,49152,179252,1262858,3803656192,796274688,467873792,14633484288,1248,73603
14-04 09:40:14,13.602,0.504,85.894,0,0,0,0,166087,1164018,3803656192,796274688,467873792,14633484288,1248,73604
14-04 09:40:15,13.636,0.253,86.111,0,0,0,0,182230,1281911,3803656192,796274688,467873792,14633484288,1248,73604
14-04 09:40:16,14.464,0.499,85.037,0,0,0,0,181389,1264933,3803656192,796274688,467873792,14633484288,1248,73604
14-04 09:40:17,14.573,0.754,84.422,0.251,0,0,49152,212662,1503633,3803656192,796274688,467873792,14633484288,1248,73604
14-04 09:40:18,14.573,0.754,84.422,0.251,0,0,28672,221553,1547785,3803656192,796274688,467873792,14633484288,1248,73604
14-04 09:40:19,16.169,0.498,83.333,0,0,0,28672,264266,1836255,3803652096,796274688,467873792,14633488384,1248,73604
14-04 09:40:20,15.113,0.504,84.383,0,0,0,0,207031,1446972,3803652096,796274688,467873792,14633488384,1248,73604
14-04 09:40:21,15.385,0.496,84.119,0,0,0,0,215248,1506115,3803652096,796274688,467873792,14633488384,1248,73604
14-04 09:40:22,13.500,0.750,85.750,0,0,0,0,147172,1039148,3803652096,796274688,467873792,14633488384,1248,73604
14-04 09:40:23,14.536,0.251,85.213,0,0,0,24576,210339,1465035,3803271168,796655616,467873792,14633488384,1248,73604
14-04 09:40:24,14.536,0.752,84.461,0.251,0,0,28672,189056,1325275,3803271168,796655616,467873792,14633488384,1248,73604
14-04 09:40:25,12.531,0.752,86.717,0,0,0,24576,168341,1183149,3803271168,796655616,467873792,14633488384,1248,73604
14-04 09:40:26,14.610,0.252,85.139,0,0,0,0,203549,1442151,3803271168,796655616,467873792,14633488384,1248,73604
14-04 09:40:27,15.750,0.500,83.750,0,0,0,20480,236229,1650046,3803525120,796401664,467873792,14633488384,1248,73604
14-04 09:40:28,12.782,0.501,86.717,0,0,0,28672,172875,1201985,3803525120,796401664,467873792,14633488384,1248,73604
14-04 09:40:29,14.394,0.253,85.354,0,0,0,57344,193265,1346877,3803394048,796528640,467873792,14633492480,1248,73603
14-04 09:40:30,15.038,0.501,84.461,0,0,0,49152,213201,1486775,3803394048,796528640,467873792,14633492480,1248,73603
14-04 09:40:31,11.616,0,88.131,0.253,0,0,40960,168314,1178699,3803394048,796528640,467873792,14633492480,1248,73603
14-04 09:40:32,13.033,0.752,86.216,0,0,0,0,187568,1305038,3803394048,796528640,467873792,14633492480,1248,73603
14-04 09:40:33,14.646,0.253,85.101,0,0,0,12288,225873,1569964,3803394048,796528640,467873792,14633492480,1248,73603
14-04 09:40:34,15.288,0.501,84.211,0,0,0,0,222250,1547968,3803394048,796528640,467873792,14633492480,1248,73603
14-04 09:40:35,12.500,1,86,0.500,0,0,16384,180288,1262543,3803389952,796528640,467877888,14633492480,1248,73603
14-04 09:40:36,10.579,0.252,89.169,0,0,0,0,178680,1242721,3803389952,796528640,467877888,14633492480,1248,73603
14-04 09:40:37,12.782,0.501,86.717,0,0,0,8192,185408,1300797,3803389952,796528640,467877888,14633492480,1248,73603
14-04 09:40:38,11.839,0.252,87.909,0,0,0,0,173147,1221807,3803389952,796528640,467877888,14633492480,1248,73603
14-04 09:40:39,13.452,0,86.548,0,0,0,0,204545,1426033,3803389952,796528640,467877888,14633492480,1248,73603
14-04 09:40:40,14.536,0.501,84.712,0.251,0,0,20480,186542,1306920,3803389952,796528640,467877888,14633492480,1248,73603
14-04 09:40:41,14.713,0.499,84.788,0,0,0,0,199732,1385297,3803389952,796528640,467877888,14633492480,1248,73603
14-04 09:40:42,12.782,0.251,86.967,0,0,0,32768,166445,1161083,3803389952,796528640,467877888,14633492480,1248,73603
14-04 09:40:43,14.750,1,84.250,0,0,0,45056,164434,1160703,3803553792,796364800,467877888,14633492480,1248,73603
14-04 09:40:44,11.809,0.503,87.688,0,0,0,0,168095,1178755,3803512832,796401664,467877888,14633496576,1248,73603
14-04 09:40:45,13.534,0.251,86.216,0,0,0,0,212089,1469358,3803512832,796401664,467877888,14633496576,1248,73603
14-04 09:40:46,15.113,0.504,84.131,0.252,0,0,16384,231733,1610309,3803512832,796401664,467877888,14633496576,1248,73603
14-04 09:40:47,14.394,0.505,85.101,0,0,0,53248,224226,1567206,3803508736,796401664,467877888,14633500672,1248,73603
14-04 09:40:48,13.568,0.503,85.930,0,0,0,0,214025,1486864,3803504640,796401664,467877888,14633504768,1248,73603
14-04 09:40:49,13.131,0,86.869,0,0,0,81920,184756,1303642,3803504640,796401664,467877888,14633504768,1248,73603
14-04 09:40:50,12.782,0.501,86.717,0,0,0,0,169331,1201350,3803504640,796401664,467877888,14633504768,1248,73603
14-04 09:40:51,11.139,0.506,88.354,0,0,0,0,165212,1158476,3803504640,796401664,467877888,14633504768,1248,73603
14-04 09:40:52,12.594,0.504,86.650,0.252,0,0,57344,176439,1225049,3803504640,796401664,467881984,14633500672,1248,73603
14-04 09:40:53,12.343,0.504,87.154,0,0,0,0,189006,1320785,3803500544,796401664,467881984,14633504768,1248,73603
14-04 09:40:54,13.636,0.505,85.859,0,0,0,0,208173,1446443,3803500544,796401664,467881984,14633504768,1248,73603
14-04 09:40:55,16.291,0,83.709,0,0,0,28672,208369,1446907,3803500544,796401664,467881984,14633504768,1248,73603
14-04 09:40:56,14.141,0.505,85.354,0,0,0,0,140111,980253,3803500544,796401664,467881984,14633504768,1248,73603
14-04 09:40:57,14.500,0.500,85,0,0,0,73728,130465,915667,3803865088,796037120,467881984,14633504768,1248,73603
14-04 09:40:58,15.038,0.752,84.211,0,0,0,49152,157605,1101145,3803623424,796274688,467886080,14633504768,1248,73603
14-04 09:40:59,15.288,0.501,84.211,0,0,0,0,198650,1385024,3803623424,796274688,467886080,14633504768,1248,73603
14-04 09:41:00,13.819,0.754,85.427,0,0,0,0,130254,916560,3803623424,796274688,467886080,14633504768,1248,73603
14-04 09:41:01,13.602,0.504,85.642,0.252,0,0,40960,141740,997759,3803623424,796274688,467886080,14633504768,1248,73603
14-04 09:41:02,14.646,0.505,84.848,0,0,0,0,211732,1466876,3803623424,796274688,467886080,14633504768,1248,73603
14-04 09:41:03,13.889,1.010,85.101,0,0,0,12288,209663,1463676,3803619328,796274688,467886080,14633508864,1248,73603
14-04 09:41:04,14.713,0.998,84.040,0.249,0,0,16384,179579,1245310,3803619328,796274688,467890176,14633504768,1248,73603
14-04 09:41:05,13.889,0.253,85.859,0,0,0,0,197317,1382162,3803615232,796274688,467890176,14633508864,1248,73603
14-04 09:41:06,14.824,0.503,84.673,0,0,0,0,190855,1326509,3803615232,796274688,467890176,14633508864,1248,73603
14-04 09:41:07,14.141,0.253,85.606,0,0,0,8192,148344,1037520,3803615232,796274688,467890176,14633508864,1248,73603
14-04 09:41:08,14.358,0.252,85.390,0,0,0,12288,177347,1244076,3803615232,796274688,467890176,14633508864,1248,73603
14-04 09:41:09,15.696,0.253,84.051,0,0,0,0,198740,1385024,3803611136,796274688,467890176,14633512960,1248,73603
14-04 09:41:10,16.250,0.500,83,0.250,0,0,20480,158674,1119209,3803611136,796274688,467890176,14633512960,1248,73603
14-04 09:41:11,13.924,0.506,85.570,0,0,0,0,133651,938465,3803611136,796274688,467890176,14633512960,1248,73603
14-04 09:41:12,14.824,0.503,84.673,0,0,0,0,128580,913805,3803611136,796274688,467890176,14633512960,1248,73603
14-04 09:41:13,16.500,0.500,83,0,0,0,77824,159693,1120240,3803230208,796655616,467890176,14633512960,1280,73603
14-04 09:41:14,15.075,0.251,84.673,0,0,0,0,162972,1123375,3803230208,796655616,467890176,14633512960,1280,73603
14-04 09:41:15,15.672,0.249,83.831,0.249,0,0,28672,172202,1202858,3803230208,796655616,467890176,14633512960,1280,73603
14-04 09:41:16,14.141,0.505,85.354,0,0,0,0,230330,1628294,3803230208,796655616,467890176,14633512960,1280,73603
14-04 09:41:17,16.121,0.504,83.375,0,0,0,0,192997,1364529,3803230208,796655616,467890176,14633512960,1280,73603
14-04 09:41:18,17.500,1,81.500,0,0,0,53248,107052,753889,3803230208,796655616,467890176,14633512960,1280,73603
14-04 09:41:19,17.513,0.508,81.980,0,0,0,20480,125398,875824,3803230208,796655616,467890176,14633512960,1280,73603
14-04 09:41:20,18.296,1.003,80.702,0,0,0,0,111647,791490,3803230208,796655616,467890176,14633512960,1280,73603
14-04 09:41:21,17.706,0.998,81.047,0.249,0,0,16384,88159,613902,3803230208,796655616,467890176,14633512960,1280,73603
14-04 09:41:22,14.035,0.501,85.464,0,0,0,0,141532,998178,3803230208,796655616,467890176,14633512960,1280,73603
14-04 09:41:23,13.534,0.501,85.965,0,0,0,61440,201216,1423065,3803475968,796401664,467890176,14633521152,1280,73603
14-04 09:41:24,14.573,1.005,84.422,0,0,0,0,226387,1591566,3803475968,796401664,467890176,14633521152,1280,73603
14-04 09:41:25,15.881,0.744,83.375,0,0,0,16384,256680,1810669,3803475968,796401664,467890176,14633521152,1280,73603
14-04 09:41:26,14.141,0.505,85.354,0,0,0,28672,238347,1652670,3803475968,796401664,467890176,14633521152,1280,73603
14-04 09:41:27,16.129,0.744,83.127,0,0,0,65536,202110,1405628,3803639808,796237824,467890176,14633521152,1280,73603
14-04 09:41:28,13.671,0.506,85.823,0,0,0,0,219652,1547968,3803602944,796274688,467890176,14633521152,1280,73603
14-04 09:41:29,13.217,0.499,86.284,0,0,0,0,182344,1280049,3803602944,796274688,467890176,14633521152,1280,73603
14-04 09:41:30,15.152,0.253,84.596,0,0,0,0,246503,1731553,3803602944,796274688,467890176,14633521152,1280,73603
14-04 09:41:31,13.568,0.251,86.181,0,0,0,0,217727,1530189,3803602944,796274688,467890176,14633521152,1280,73603
14-04 09:41:32,13.098,0.756,85.894,0.252,0,0,61440,158261,1117797,3803602944,796274688,467894272,14633517056,1280,73603
14-04 09:41:33,12.563,0.503,86.935,0,0,0,0,164073,1143470,3803594752,796274688,467894272,14633525248,1280,73603
14-04 09:41:34,14,0.250,85.750,0,0,0,0,194679,1363028,3803594752,796274688,467894272,14633525248,1280,73603
14-04 09:41:35,12.060,0.503,87.437,0,0,0,0,162895,1141963,3803590656,796274688,467894272,14633529344,1280,73603
14-04 09:41:36,15.075,0.503,84.422,0,0,0,0,231640,1629713,3803590656,796274688,467894272,14633529344,1280,73603
14-04 09:41:37,13,0.500,86.500,0,0,0,0,189863,1342767,3803590656,796274688,467894272,14633529344,1280,73603
14-04 09:41:38,14,0.500,85,0.500,0,0,28672,204777,1427157,3803590656,796274688,467898368,14633525248,1280,73603
14-04 09:41:39,12.531,0.251,87.218,0,0,0,0,184835,1300963,3803582464,796274688,467898368,14633533440,1280,73603
14-04 09:41:40,12.563,1.256,86.181,0,0,0,40960,171870,1202218,3804729344,795095040,467898368,14633566208,1280,73603
14-04 09:41:41,14.286,0.501,85.213,0,0,0,0,208204,1449263,3804471296,795385856,467898368,14633533440,1280,73603
14-04 09:41:42,15.869,0,84.131,0,0,0,0,252280,1770534,3804471296,795385856,467898368,14633533440,1280,73603
14-04 09:41:43,16.873,0.744,82.382,0,0,0,98304,217282,1508902,3803197440,796655616,467898368,14633537536,1280,73603
14-04 09:41:44,12.060,0.503,87.186,0.251,0,0,16384,178464,1262543,3803193344,796655616,467902464,14633537536,1280,73603
14-04 09:41:45,13.534,0.251,86.216,0,0,0,0,162267,1139162,3803193344,796655616,467902464,14633537536,1280,73603
14-04 09:41:46,11.809,0.503,87.688,0,0,0,0,180901,1264173,3803193344,796655616,467902464,14633537536,1280,73603
14-04 09:41:47,13.636,0.505,85.859,0,0,0,0,223635,1565982,3803193344,796655616,467902464,14633537536,1280,73603
14-04 09:41:48,14.824,0.503,84.673,0,0,0,49152,176819,1242448,3803193344,796655616,467902464,14633537536,1280,73603
14-04 09:41:49,14.106,0,85.894,0,0,0,0,186011,1306414,3803189248,796655616,467902464,14633541632,1280,73603
14-04 09:41:50,11.809,1.005,86.935,0.251,0,0,16384,176060,1239313,3803185152,796655616,467906560,14633541632,1280,73603
14-04 09:41:51,13.350,0.504,86.146,0,0,0,0,180447,1263089,3803185152,796655616,467906560,14633541632,1280,73603
14-04 09:41:52,14.035,0.251,85.714,0,0,0,0,210526,1487010,3803185152,796655616,467906560,14633541632,1280,73603
14-04 09:41:53,12.718,0.748,86.534,0,0,0,12288,162026,1141361,3803185152,796655616,467906560,14633541632,1280,73603
14-04 09:41:54,15.633,0.496,83.871,0,0,0,0,243767,1710912,3803181056,796655616,467906560,14633545728,1280,73603
14-04 09:41:55,14.899,0.505,84.343,0.253,0,0,20480,219827,1528860,3803176960,796655616,467910656,14633545728,1280,73603
14-04 09:41:56,13.784,0.501,85.714,0,0,0,12288,171182,1203067,3803176960,796655616,467910656,14633545728,1280,73603
14-04 09:41:57,13.384,0,86.616,0,0,0,40960,160264,1120386,3803484160,796348416,467910656,14633545728,1280,73603
14-04 09:41:58,12.531,0.501,86.967,0,0,0,0,181054,1263089,3803283456,796549120,467910656,14633545728,1280,73603
14-04 09:41:59,15.617,0.252,84.131,0,0,0,102400,222658,1547968,3803164672,796655616,467910656,14633558016,1280,73603
14-04 09:42:00,14.035,0.501,85.464,0,0,0,0,218734,1545106,3803164672,796655616,467910656,14633558016,1280,73603
14-04 09:42:01,15.711,0.249,83.791,0.249,0,0,114688,240886,1673038,3803164672,796655616,467910656,14633558016,1280,73603
14-04 09:42:02,15.500,0.500,84,0,0,0,0,185722,1303698,3803164672,796655616,467910656,14633558016,1280,73603
14-04 09:42:03,14.787,0.501,84.712,0,0,0,0,217379,1524465,3803160576,796655616,467910656,14633562112,1280,73603
14-04 09:42:04,13.580,0.494,85.926,0,0,0,12288,203933,1426033,3803160576,796655616,467910656,14633562112,1280,73603
14-04 09:42:05,14.286,0.251,85.464,0,0,0,0,202261,1408254,3803160576,796655616,467910656,14633562112,1280,73603
14-04 09:42:06,15.327,0.251,84.171,0.251,0,0,16384,215426,1507232,3803160576,796655616,467914752,14633558016,1280,73603
14-04 09:42:07,12.060,0.503,87.437,0,0,0,0,164644,1160760,3803156480,796655616,467914752,14633562112,1280,73603
14-04 09:42:08,12.594,0.252,87.154,0,0,0,0,181023,1261202,3803152384,796655616,467914752,14633566208,1280,73603
14-04 09:42:09,14.070,0.503,85.427,0,0,0,0,171072,1183362,3803152384,796655616,467914752,14633566208,1280,73603
14-04 09:42:10,14.750,0.750,84.250,0.250,0,0,24576,184415,1283963,3803152384,796655616,467914752,14633566208,1280,73603
14-04 09:42:11,12.658,0.759,86.582,0,0,0,0,180974,1262816,3803152384,796655616,467914752,14633566208,1280,73603
14-04 09:42:12,12.594,0.756,86.398,0.252,0,0,16384,206718,1444168,3803148288,796655616,467918848,14633566208,1280,73603
14-04 09:42:13,15.038,0.752,84.211,0,0,0,36864,173083,1203548,3802382336,797417472,467918848,14633570304,1280,73603
14-04 09:42:14,14.322,0.754,84.925,0,0,0,4096,222826,1568609,3802382336,797417472,467918848,14633570304,1280,73603
14-04 09:42:15,16.418,0.249,83.333,0,0,0,57344,239023,1671413,3802382336,797417472,467927040,14633562112,1280,73603
14-04 09:42:16,13.033,0.501,86.466,0,0,0,0,172993,1217619,3802374144,797417472,467927040,14633570304,1280,73603
14-04 09:42:17,16.337,0.248,83.416,0,0,0,0,196415,1365164,3802374144,797417472,467927040,14633570304,1280,73603
14-04 09:42:18,13.784,0.501,85.464,0.251,0,0,16384,221200,1530462,3802365952,797417472,467935232,14633570304,1280,73603
14-04 09:42:19,13.889,0,86.111,0,0,0,0,193868,1362638,3802365952,797417472,467935232,14633570304,1280,73603
14-04 09:42:20,13.568,0.754,85.678,0,0,0,0,238205,1669332,3802365952,797417472,467935232,14633570304,1280,73603
14-04 09:42:21,15.750,0.500,83.750,0,0,0,0,224972,1569570,3802365952,797417472,467935232,14633570304,1280,73603
14-04 09:42:22,13.930,0.746,85.323,0,0,0,12288,204663,1427261,3802365952,797417472,467939328,14633566208,1280,73603
14-04 09:42:23,16.040,0.501,83.459,0,0,0,0,214047,1487304,3802361856,797417472,467939328,14633570304,1280,73603
14-04 09:42:24,12.343,0.504,86.902,0.252,0,0,16384,190528,1344015,3802357760,797417472,467943424,14633570304,1280,73603
14-04 09:42:25,12.500,0.250,87.250,0,0,0,4096,209502,1464686,3802353664,797417472,467943424,14633574400,1280,73603
14-04 09:42:26,13.716,0.748,85.536,0,0,0,0,183216,1283184,3802353664,797417472,467943424,14633574400,1280,73603
14-04 09:42:27,14.141,0.505,85.354,0,0,0,69632,218946,1527746,3803234304,796536832,467943424,14633574400,1280,73603
14-04 09:42:28,15.539,0.251,84.211,0,0,0,0,204567,1426604,3803369472,796401664,467943424,14633574400,1280,73603
14-04 09:42:29,15.288,0.501,84.211,0,0,0,0,183573,1282340,3803365376,796401664,467943424,14633578496,1280,73603
14-04 09:42:30,15.365,0.252,84.131,0.252,0,0,131072,210090,1466496,3803361280,796401664,467947520,14633578496,1280,73603
14-04 09:42:31,14.428,1.493,84.080,0,0,0,0,170635,1201439,3803361280,796401664,467947520,14633578496,1280,73603
14-04 09:42:32,14.322,0.503,85.176,0,0,0,20480,163533,1141027,3803361280,796401664,467947520,14633578496,1280,73603
14-04 09:42:33,14.286,0.752,84.962,0,0,0,4096,128296,898909,3803361280,796401664,467947520,14633578496,1280,73603
14-04 09:42:34,14.070,0.503,85.427,0,0,0,0,139955,977809,3803361280,796401664,467947520,14633578496,1280,73603
14-04 09:42:35,15.174,0.995,83.333,0.498,0,0,16384,159796,1120240,3803348992,796401664,467955712,14633582592,1280,73603
14-04 09:42:36,14.070,0.754,85.176,0,0,0,0,177518,1259954,3803344896,796401664,467955712,14633586688,1280,73603
14-04 09:42:37,13.854,0.756,85.390,0,0,0,49152,156089,1083749,3803344896,796401664,467955712,14633586688,1280,73603
14-04 09:42:38,14.464,0.998,84.539,0,0,0,12288,176173,1241211,3803344896,796401664,467955712,14633586688,1280,73603
14-04 09:42:39,15.288,0.501,84.211,0,0,0,0,228513,1606210,3803344896,796401664,467955712,14633586688,1280,73603
14-04 09:42:40,14.937,0.253,84.557,0.253,0,0,20480,179296,1246089,3803344896,796401664,467963904,14633578496,1280,73603
14-04 09:42:41,13.959,0.508,85.533,0,0,0,0,123446,875462,3803336704,796401664,467963904,14633586688,1280,73603
14-04 09:42:42,14.861,0.252,84.887,0,0,0,0,210234,1484510,3803332608,796401664,467963904,14633590784,1280,73603
14-04 09:42:43,14.684,0.759,84.557,0,0,0,98304,186006,1306183,3803840512,795893760,467963904,14633590784,1280,73603
14-04 09:42:44,12.469,0.499,87.032,0,0,0,0,168809,1198850,3803840512,795893760,467963904,14633590784,1280,73603
14-04 09:42:45,13.568,0.754,85.678,0,0,0,0,194198,1347423,3803840512,795893760,467963904,14633590784,1280,73603
14-04 09:42:46,13.466,0.748,85.536,0.249,0,0,16384,174246,1222080,3803840512,795893760,467963904,14633590784,1280,73603
14-04 09:42:47,13.283,0.501,86.216,0,0,0,0,165836,1162737,3803836416,795893760,467963904,14633594880,1280,73603
14-04 09:42:48,14.750,0.750,84.500,0,0,0,12288,188032,1322074,3803836416,795893760,467963904,14633594880,1280,73603
14-04 09:42:49,12.281,0.251,87.469,0,0,0,0,189405,1322565,3803832320,795893760,467963904,14633598976,1280,73603
14-04 09:42:50,12.658,0.506,86.835,0,0,0,0,208855,1468124,3803828224,795893760,467963904,14633603072,1280,73603
14-04 09:42:51,15.578,0.251,83.920,0.251,0,0,16384,230096,1608799,3803820032,795893760,467972096,14633603072,1280,73603
14-04 09:42:52,13.065,0.754,86.181,0,0,0,0,194609,1362213,3803820032,795893760,467972096,14633603072,1280,73603
14-04 09:42:53,14.824,0.503,84.422,0.251,0,0,12288,249276,1734142,3803815936,795893760,467972096,14633607168,1280,73603
14-04 09:42:54,13.959,0,86.041,0,0,0,0,245739,1728418,3803815936,795893760,467972096,14633607168,1280,73603
14-04 09:42:55,12.563,0.503,86.935,0,0,0,4096,183113,1284053,3803815936,795893760,467972096,14633607168,1280,73603
14-04 09:42:56,13.033,0.501,86.466,0,0,0,0,191777,1346877,3803815936,795893760,467972096,14633607168,1280,73603
14-04 09:42:57,12.594,0.504,86.902,0,0,0,16384,186251,1303698,3803807744,795893760,467976192,14633611264,1280,73603
14-04 09:42:58,12.121,1.010,86.869,0,0,0,57344,165974,1161249,3803680768,796020736,467976192,14633611264,1280,73603
14-04 09:42:59,13.854,0.504,85.390,0.252,0,0,32768,210971,1483729,3803680768,796020736,467976192,14633611264,1280,73603
14-04 09:43:00,13.384,0.505,86.111,0,0,0,0,188628,1324946,3803680768,796020736,467976192,14633611264,1280,73603
14-04 09:43:01,12.846,0.504,86.650,0,0,0,28672,211689,1485838,3803680768,796020736,467976192,14633611264,1280,73603
14-04 09:43:02,15.327,1.005,83.668,0,0,0,0,251636,1754567,3803680768,796020736,467976192,14633611264,1280,73603
14-04 09:43:03,13.854,0.252,85.894,0,0,0,65536,150805,1059498,3803676672,796020736,467980288,14633611264,1280,73603
14-04 09:43:04,15.250,0.500,84.250,0,0,0,0,251677,1789160,3803676672,796020736,467980288,14633611264,1280,73603
14-04 09:43:05,12.626,0.253,87.121,0,0,0,24576,174740,1222442,3803676672,796020736,467980288,14633611264,1280,73603
14-04 09:43:06,13.602,0.504,85.894,0,0,0,65536,187271,1306414,3803676672,796020736,467980288,14633611264,1280,73603
14-04 09:43:07,13.924,0.506,85.570,0,0,0,0,195134,1364802,3803672576,796020736,467980288,14633615360,1280,73603
14-04 09:43:08,14.250,0.250,85.250,0.250,0,0,16384,208507,1463403,3803664384,796020736,467988480,14633615360,1280,73603
14-04 09:43:09,11.929,0.508,87.563,0,0,0,0,180095,1262816,3803664384,796020736,467988480,14633615360,1280,73603
14-04 09:43:10,15.539,0.251,84.211,0,0,0,4096,209599,1449859,3803660288,796020736,467988480,14633619456,1280,73603
14-04 09:43:11,13.716,0.748,85.536,0,0,0,0,204576,1426033,3803660288,796020736,467988480,14633619456,1280,73603
14-04 09:43:12,12.060,0.503,87.437,0,0,0,32768,161195,1137580,3803660288,796020736,467988480,14633619456,1280,73603
14-04 09:43:13,16.121,0.756,82.872,0.252,0,0,106496,195568,1364656,3803402240,796274688,467992576,14633619456,1312,73603
14-04 09:43:14,13.384,0.253,86.364,0,0,0,0,186521,1303825,3803398144,796274688,467992576,14633623552,1312,73603
14-04 09:43:15,13.317,0.503,86.181,0,0,0,0,193325,1346877,3803398144,796274688,467992576,14633623552,1312,73603
14-04 09:43:16,13.602,0.504,85.894,0,0,0,0,180682,1263089,3803398144,796274688,467992576,14633623552,1312,73603
14-04 09:43:17,14.750,0.750,84.500,0,0,0,0,214283,1504204,3803398144,796274688,467992576,14633623552,1312,73603
14-04 09:43:18,13.965,0.499,85.037,0.499,0,0,69632,185564,1286319,3803394048,796274688,467996672,14633623552,1312,73603
14-04 09:43:19,15.500,0.250,84.250,0,0,0,0,223863,1566526,3803394048,796274688,467996672,14633623552,1312,73603
14-04 09:43:20,14.177,0.253,85.570,0,0,0,0,241694,1709498,3803394048,796274688,467996672,14633623552,1312,73603
14-04 09:43:21,15.288,0.251,84.461,0,0,0,0,225027,1571287,3803394048,796274688,467996672,14633623552,1312,73603
14-04 09:43:22,12.814,0.251,86.935,0,0,0,0,161341,1139360,3803394048,796274688,467996672,14633623552,1312,73603
14-04 09:43:23,14.573,1.256,83.920,0.251,0,0,28672,149575,1057838,3803897856,795766784,468000768,14633623552,1312,73603
14-04 09:43:24,14.464,0.748,84.788,0,0,0,0,172114,1204847,3803897856,795766784,468000768,14633623552,1312,73603
14-04 09:43:25,14.787,0.752,84.461,0,0,0,4096,226830,1591056,3803897856,795766784,468000768,14633623552,1312,73603
14-04 09:43:26,13.534,0.501,85.965,0,0,0,0,207185,1464923,3803897856,795766784,468000768,14633623552,1312,73603
14-04 09:43:27,14.070,0.503,85.427,0,0,0,20480,212477,1484109,3804921856,794742784,468000768,14633623552,1312,73604
14-04 09:43:28,13.384,0.253,86.364,0,0,0,0,172065,1204574,3804020736,795639808,468000768,14633627648,1312,73603
14-04 09:43:29,12.563,0.503,86.683,0.251,0,0,49152,184093,1282911,3804012544,795639808,468008960,14633627648,1312,73603
14-04 09:43:30,12.814,0.251,86.935,0,0,0,28672,174094,1219491,3804012544,795639808,468008960,14633627648,1312,73603
14-04 09:43:31,11.809,0.754,87.437,0,0,0,12288,174195,1205629,3804012544,795639808,468008960,14633627648,1312,73603
14-04 09:43:32,13.784,0.752,85.464,0,0,0,0,187086,1319790,3804012544,795639808,468008960,14633627648,1312,73603
14-04 09:43:33,12.814,0.503,86.683,0,0,0,0,175238,1206082,3804012544,795639808,468008960,14633627648,1312,73603
14-04 09:43:34,12.250,0.500,87,0.250,0,0,49152,163025,1156968,3804012544,795639808,468008960,14633627648,1312,73603
14-04 09:43:35,11.083,0.504,88.413,0,0,0,0,152983,1080257,3804012544,795639808,468008960,14633627648,1312,73603
14-04 09:43:36,11.779,0.752,87.469,0,0,0,0,163248,1144290,3804012544,795639808,468008960,14633627648,1312,73603
14-04 09:43:37,11.587,0.504,87.909,0,0,0,24576,185068,1319319,3804012544,795639808,468008960,14633627648,1312,73603
14-04 09:43:38,14.106,0.252,85.642,0,0,0,0,197837,1386440,3804012544,795639808,468008960,14633627648,1312,73603
14-04 09:43:39,14.824,0.251,84.925,0,0,0,0,209868,1465353,3804008448,795639808,468008960,14633631744,1312,73603
14-04 09:43:40,15.578,0.754,83.417,0.251,0,0,57344,203954,1429128,3804508160,795131904,468017152,14633631744,1280,73603
