"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/wikipedia_OIS_10_4_run.csv",,,,"Date:","14 Apr 2020 10:38:41 WEST"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
14-04 11:00:34,16.919,1.010,82.071,0,0,0,0,87474,612547,3803430912,790638592,471359488,14635548672,1280,73601
14-04 11:00:35,17.544,0.752,81.704,0,0,0,0,92528,653131,3803430912,790638592,471359488,14635548672,1280,73601
14-04 11:00:36,16.962,0.253,82.532,0.253,0,0,32768,113121,794625,3803422720,790638592,471363584,14635552768,1280,73601
14-04 11:00:37,18.388,0.504,81.108,0,0,0,12288,96217,689484,3803422720,790638592,471363584,14635552768,1280,73601
14-04 11:00:38,18.408,1.244,80.348,0,0,0,28672,102611,715742,3803422720,790638592,471363584,14635552768,1280,73601
14-04 11:00:39,18.575,0.763,80.662,0,0,0,0,139879,975075,3803422720,790638592,471363584,14635552768,1280,73601
14-04 11:00:40,19.347,0.251,80.402,0,0,0,0,108543,756205,3803422720,790638592,471363584,14635552768,1280,73601
14-04 11:00:41,15.990,0.761,82.995,0.254,0,0,36864,91185,649187,3803979776,790077440,471367680,14635552768,1280,73601
14-04 11:00:42,16.625,1.259,82.116,0,0,0,24576,96408,675113,3804053504,790003712,471367680,14635552768,1280,73601
14-04 11:00:43,17.293,1.754,80.952,0,0,0,4096,97861,693018,3804053504,790003712,471367680,14635552768,1280,73601
14-04 11:00:44,16.285,0.763,82.952,0,0,0,0,94285,669555,3804053504,790003712,471367680,14635552768,1280,73601
14-04 11:00:45,19.144,1.259,79.597,0,0,0,0,126155,878686,3804053504,790003712,471367680,14635552768,1280,73601
14-04 11:00:46,18.136,1.008,80.856,0,0,0,0,98230,692512,3806601216,787456000,471367680,14635552768,1280,73607
14-04 11:00:47,17.172,1.010,81.566,0.253,0,0,143360,151296,1060480,3803791360,790257664,471375872,14635552768,1248,73601
14-04 11:00:48,18.481,1.013,80.506,0,0,0,0,119315,833851,3803787264,790257664,471375872,14635556864,1248,73601
14-04 11:00:49,19.347,1.005,79.648,0,0,0,0,137141,975555,3803787264,790257664,471375872,14635556864,1248,73601
14-04 11:00:50,18.342,0.754,80.905,0,0,0,0,108455,755725,3803787264,790257664,471375872,14635556864,1248,73601
14-04 11:00:51,19.144,0.504,80.353,0,0,0,0,102779,730386,3803787264,790257664,471375872,14635556864,1248,73601
14-04 11:00:52,19.036,0.254,80.457,0.254,0,0,16384,109414,773985,3803787264,790257664,471375872,14635556864,1248,73601
14-04 11:00:53,17.557,0.509,81.934,0,0,0,12288,100427,696616,3803783168,790257664,471375872,14635560960,1248,73601
14-04 11:00:54,17.172,1.010,81.818,0,0,0,0,88156,627491,3803783168,790257664,471375872,14635560960,1248,73601
14-04 11:00:55,16.919,0.505,82.576,0,0,0,0,86703,612092,3803783168,790257664,471375872,14635560960,1248,73601
14-04 11:00:56,17.215,1.013,81.772,0,0,0,0,89347,630356,3803783168,790257664,471375872,14635560960,1248,73601
14-04 11:00:57,17.884,0.504,81.108,0.504,0,0,16384,95586,672251,3803779072,790257664,471379968,14635560960,1248,73601
14-04 11:00:58,17.207,1.496,81.297,0,0,0,16384,103456,717667,3803779072,790257664,471379968,14635560960,1248,73601
14-04 11:00:59,18.734,0.759,80.506,0,0,0,0,119356,834786,3803779072,790257664,471379968,14635560960,1248,73601
14-04 11:01:00,19.095,1.005,79.899,0,0,0,0,109214,770278,3803774976,790257664,471379968,14635565056,1248,73601
14-04 11:01:01,17.910,1.244,80.846,0,0,0,0,104132,732975,3803774976,790257664,471379968,14635565056,1248,73601
14-04 11:01:02,19.192,0.505,80.051,0.253,0,0,16384,125583,877048,3803770880,790257664,471384064,14635565056,1248,73601
14-04 11:01:03,19.298,0.752,79.699,0.251,0,0,32768,117403,816507,3803766784,790257664,471384064,14635569152,1248,73601
14-04 11:01:04,20.352,0.503,79.146,0,0,0,69632,113966,794625,3803766784,790257664,471384064,14635569152,1248,73601
14-04 11:01:05,18.136,1.008,80.856,0,0,0,0,109478,773984,3803766784,790257664,471384064,14635569152,1248,73601
14-04 11:01:06,17.677,0.505,81.818,0,0,0,0,108585,771966,3803766784,790257664,471384064,14635569152,1248,73601
14-04 11:01:07,18.045,1.253,80.451,0.251,0,0,32768,95567,671446,3803758592,790257664,471392256,14635569152,1248,73601
14-04 11:01:08,18.687,0.758,80.556,0,0,0,0,105348,733248,3803758592,790257664,471392256,14635569152,1248,73601
14-04 11:01:09,19.950,0.748,79.302,0,0,0,0,143596,998032,3803758592,790257664,471392256,14635569152,1248,73601
14-04 11:01:10,20.101,0.503,79.397,0,0,0,0,123288,855456,3803758592,790257664,471392256,14635569152,1248,73601
14-04 11:01:11,17.632,1.008,81.360,0,0,0,40960,93309,654728,3804016640,789999616,471392256,14635569152,1248,73601
14-04 11:01:12,17.380,1.259,81.360,0,0,0,12288,115486,814866,3804012544,790003712,471392256,14635569152,1248,73601
14-04 11:01:13,18.388,1.008,80.353,0.252,0,0,110592,107443,754395,3804008448,790003712,471396352,14635569152,1248,73601
14-04 11:01:14,18.734,0.506,80.759,0,0,0,0,100580,712880,3804008448,790003712,471396352,14635569152,1248,73601
14-04 11:01:15,18.939,0.758,80.303,0,0,0,0,124541,872689,3804008448,790003712,471396352,14635569152,1248,73601
14-04 11:01:16,18.274,0.761,80.964,0,0,0,0,114147,795469,3804778496,789233664,471396352,14635569152,1248,73604
14-04 11:01:17,15.789,1.003,82.957,0.251,0,0,102400,174446,1221070,3804008448,790003712,471396352,14635569152,1280,73601
14-04 11:01:18,12.977,0.254,86.768,0,0,0,16384,145428,1018673,3804004352,790003712,471396352,14635573248,1280,73601
14-04 11:01:19,13.384,0.505,86.111,0,0,0,0,198973,1405392,3804004352,790003712,471396352,14635573248,1280,73601
14-04 11:01:20,15.288,0.251,84.461,0,0,0,0,168104,1180982,3804004352,790003712,471396352,14635573248,1280,73601
14-04 11:01:21,14.035,0.501,85.464,0,0,0,0,144012,1001256,3804004352,790003712,471396352,14635573248,1280,73601
14-04 11:01:22,15.038,0.251,84.461,0.251,0,0,12288,159897,1120386,3804004352,790003712,471396352,14635573248,1280,73601
14-04 11:01:23,15.842,0.495,83.663,0,0,0,0,192009,1344455,3803496448,790511616,471396352,14635573248,1280,73601
14-04 11:01:24,15.539,0.501,83.960,0,0,0,16384,223351,1565474,3803496448,790511616,471396352,14635573248,1280,73601
14-04 11:01:25,13.534,0.251,86.216,0,0,0,0,169104,1181344,3803492352,790511616,471396352,14635577344,1280,73601
14-04 11:01:26,14.428,0.498,85.075,0,0,0,0,189151,1323558,3803492352,790511616,471396352,14635577344,1280,73601
14-04 11:01:27,13.819,0.251,85.930,0,0,0,0,211783,1469635,3803492352,790511616,471396352,14635577344,1280,73601
14-04 11:01:28,13.466,0.499,85.786,0.249,0,0,16384,168778,1179534,3803492352,790511616,471396352,14635577344,1280,73601
14-04 11:01:29,16.040,0.501,83.459,0,0,0,0,249873,1733869,3803488256,790511616,471396352,14635581440,1280,73601
14-04 11:01:30,15.578,0.251,84.171,0,0,0,16384,227539,1586115,3803488256,790511616,471396352,14635581440,1280,73601
14-04 11:01:31,14.925,0.746,84.328,0,0,0,0,187108,1303552,3803488256,790511616,471396352,14635581440,1280,73601
14-04 11:01:32,14.573,0.251,85.176,0,0,0,0,231987,1611768,3803488256,790511616,471396352,14635581440,1280,73601
14-04 11:01:33,15.212,0.499,84.040,0.249,0,0,28672,245163,1708455,3803488256,790511616,471396352,14635581440,1280,73601
14-04 11:01:34,13.819,0.503,85.678,0,0,0,0,208407,1448990,3803488256,790511616,471396352,14635581440,1280,73601
14-04 11:01:35,15.288,0.752,83.960,0,0,0,16384,241885,1687682,3803484160,790511616,471396352,14635585536,1280,73601
14-04 11:01:36,14.070,0.251,85.427,0.251,0,0,32768,208358,1449743,3803480064,790511616,471400448,14635585536,1280,73601
14-04 11:01:37,14.899,0.253,84.848,0,0,0,0,239929,1669530,3803480064,790511616,471400448,14635585536,1280,73601
14-04 11:01:38,13.602,0.252,86.146,0,0,0,12288,195482,1364383,3803480064,790511616,471404544,14635581440,1280,73601
14-04 11:01:39,15.461,0.499,84.040,0,0,0,0,258284,1809890,3803475968,790511616,471404544,14635585536,1280,73601
14-04 11:01:40,15.327,0.251,84.422,0,0,0,49152,250255,1734415,3803475968,790511616,471404544,14635585536,1280,73601
14-04 11:01:41,14.573,0.754,84.673,0,0,0,20480,180306,1260707,3803529216,790458368,471404544,14635585536,1280,73601
14-04 11:01:42,13.098,0.504,86.146,0.252,0,0,49152,165665,1144061,3803529216,790458368,471404544,14635585536,1280,73601
14-04 11:01:43,13.350,0.756,85.894,0,0,0,40960,198389,1384566,3804577792,789409792,471404544,14635585536,1280,73601
14-04 11:01:44,15.136,0.496,84.367,0,0,0,0,208101,1463272,3804491776,789495808,471404544,14635585536,1280,73601
14-04 11:01:45,14.536,1.003,84.461,0,0,0,0,150573,1041992,3804491776,789495808,471404544,14635585536,1280,73601
14-04 11:01:46,15.539,0.251,84.211,0,0,0,0,186511,1321058,3804491776,789495808,471404544,14635585536,1280,73601
14-04 11:01:47,16.877,0.756,82.368,0,0,0,98304,223933,1550937,3803983872,790003712,471404544,14635585536,1280,73601
14-04 11:01:48,13.930,0.995,84.826,0.249,0,0,16384,194619,1361794,3803975680,790003712,471408640,14635589632,1280,73601
14-04 11:01:49,12.500,0.500,87,0,0,0,65536,168657,1183933,3803975680,790003712,471408640,14635589632,1280,73601
14-04 11:01:50,14.035,0.501,85.464,0,0,0,0,175508,1222353,3803975680,790003712,471408640,14635589632,1280,73601
14-04 11:01:51,13.924,0,86.076,0,0,0,0,179839,1263871,3803971584,790003712,471408640,14635593728,1280,73601
14-04 11:01:52,13.614,0.495,85.891,0,0,0,0,170081,1200764,3803971584,790003712,471408640,14635593728,1280,73601
14-04 11:01:53,14.536,0.501,84.962,0,0,0,24576,185612,1301576,3803971584,790003712,471408640,14635593728,1280,73601
14-04 11:01:54,14.787,0.752,84.211,0.251,0,0,20480,201468,1404365,3803967488,790003712,471412736,14635593728,1280,73601
14-04 11:01:55,12.911,0.506,86.582,0,0,0,0,198228,1367791,3803967488,790003712,471412736,14635593728,1280,73601
14-04 11:01:56,16.121,0.252,83.627,0,0,0,0,228549,1606210,3803967488,790003712,471412736,14635593728,1280,73601
14-04 11:01:57,14.610,0,85.390,0,0,0,0,236325,1633503,3803967488,790003712,471412736,14635593728,1280,73601
14-04 11:01:58,11.869,0.505,87.626,0,0,0,16384,199827,1401981,3803967488,790003712,471412736,14635593728,1280,73601
14-04 11:01:59,11.307,0.503,87.940,0.251,0,0,16384,163298,1140608,3803963392,790003712,471416832,14635593728,1280,73601
14-04 11:02:00,13.466,0.499,86.035,0,0,0,0,181966,1265951,3803963392,790003712,471416832,14635593728,1280,73601
14-04 11:02:01,13.317,1.005,85.678,0,0,0,0,197576,1385024,3803963392,790003712,471416832,14635593728,1280,73601
14-04 11:02:02,15.500,0.500,84,0,0,0,0,202808,1423005,3803963392,790003712,471416832,14635593728,1280,73601
14-04 11:02:03,14.467,0.254,85.279,0,0,0,0,241752,1690182,3803959296,790003712,471416832,14635597824,1280,73601
14-04 11:02:04,13.716,0.748,85.287,0.249,0,0,45056,199342,1385386,3803959296,790003712,471416832,14635597824,1280,73601
14-04 11:02:05,15.038,0.501,84.461,0,0,0,0,254459,1771743,3803955200,790003712,471416832,14635601920,1280,73601
14-04 11:02:06,13.854,0.504,85.642,0,0,0,0,194250,1347150,3803955200,790003712,471416832,14635601920,1280,73601
14-04 11:02:07,14.035,0.752,85.213,0,0,0,0,208116,1446508,3803955200,790003712,471416832,14635601920,1280,73601
14-04 11:02:08,14.573,0.754,84.673,0,0,0,0,251495,1769154,3803955200,790003712,471416832,14635601920,1280,73601
14-04 11:02:09,15.500,0.500,83.750,0.250,0,0,16384,235009,1630284,3803955200,790003712,471420928,14635597824,1280,73601
14-04 11:02:10,15.212,0.499,84.289,0,0,0,16384,251056,1753666,3803951104,790003712,471420928,14635601920,1280,73601
14-04 11:02:11,15.113,0.504,84.383,0,0,0,40960,252780,1772016,3804368896,789585920,471420928,14635601920,1280,73601
14-04 11:02:12,14.074,0.741,84.938,0.247,0,0,12288,194349,1364763,3804368896,789585920,471420928,14635601920,1280,73601
14-04 11:02:13,13,0.500,86.500,0,0,0,4096,201449,1406171,3804332032,789622784,471420928,14635601920,1280,73601
14-04 11:02:14,15.288,0.752,83.960,0,0,0,0,232155,1631013,3804332032,789622784,471420928,14635601920,1280,73601
14-04 11:02:15,14.286,0.251,85.213,0.251,0,0,65536,205711,1445701,3804327936,789622784,471425024,14635601920,1280,73601
14-04 11:02:16,12.563,0.503,86.935,0,0,0,49152,179268,1258535,3804323840,789622784,471425024,14635606016,1280,73601
14-04 11:02:17,13.706,1.015,85.279,0,0,0,98304,149837,1041779,3804069888,789876736,471425024,14635606016,1280,73601
14-04 11:02:18,13.131,0.758,86.111,0,0,0,0,143478,998347,3804065792,789876736,471425024,14635610112,1280,73601
14-04 11:02:19,15.500,0.500,84,0,0,0,0,208788,1466496,3804065792,789876736,471425024,14635610112,1280,73601
14-04 11:02:20,15.038,0.251,84.712,0,0,0,0,182718,1283184,3804065792,789876736,471425024,14635610112,1280,73601
14-04 11:02:21,14.358,0.252,85.139,0.252,0,0,16384,145176,1018127,3804065792,789876736,471425024,14635610112,1280,73601
14-04 11:02:22,15.288,0.501,84.211,0,0,0,0,175990,1239966,3804065792,789876736,471425024,14635610112,1280,73601
14-04 11:02:23,14.861,0.504,84.635,0,0,0,12288,168454,1164005,3803811840,790130688,471425024,14635610112,1280,73601
14-04 11:02:24,15.327,0.251,84.422,0,0,0,0,222664,1549114,3803811840,790130688,471425024,14635610112,1280,73601
14-04 11:02:25,14,0.250,85.750,0,0,0,61440,213796,1485718,3803811840,790130688,471425024,14635610112,1280,73601
14-04 11:02:26,15.250,0.500,84,0.250,0,0,16384,241361,1708050,3803811840,790130688,471429120,14635606016,1280,73601
14-04 11:02:27,14.646,0.505,84.848,0,0,0,0,257481,1792530,3803807744,790130688,471429120,14635610112,1280,73601
14-04 11:02:28,16,0.500,83.500,0,0,0,28672,248660,1716126,3803807744,790130688,471429120,14635610112,1280,73601
14-04 11:02:29,16,0.250,83.750,0,0,0,0,230002,1607499,3803807744,790130688,471429120,14635610112,1280,73601
14-04 11:02:30,16,0.250,83.750,0,0,0,0,251290,1768881,3803807744,790130688,471429120,14635610112,1280,73601
14-04 11:02:31,15.075,0.503,84.422,0,0,0,0,206751,1446401,3803807744,790130688,471429120,14635610112,1280,73601
14-04 11:02:32,16.337,0.495,82.921,0.248,0,0,16384,238780,1652504,3803807744,790130688,471437312,14635601920,1280,73601
14-04 11:02:33,15.617,0.252,84.131,0,0,0,32768,211908,1487137,3803799552,790130688,471437312,14635610112,1280,73601
14-04 11:02:34,14.500,0.750,84.750,0,0,0,0,216656,1507232,3803799552,790130688,471437312,14635610112,1280,73601
14-04 11:02:35,15.250,0,84.750,0,0,0,0,212337,1484002,3803799552,790130688,471437312,14635610112,1280,73601
14-04 11:02:36,13.854,0.504,85.642,0,0,0,0,202909,1408254,3803799552,790130688,471437312,14635610112,1280,73601
14-04 11:02:37,12.312,0.503,86.935,0.251,0,0,16384,167708,1179342,3803787264,790130688,471445504,14635614208,1280,73601
14-04 11:02:38,13.165,0.253,86.582,0,0,0,0,156996,1099119,3803787264,790130688,471445504,14635614208,1280,73601
14-04 11:02:39,14.937,0.253,84.810,0,0,0,0,255181,1774878,3803787264,790130688,471445504,14635614208,1280,73601
14-04 11:02:40,16.250,0.250,83.500,0,0,0,0,249950,1751648,3803787264,790130688,471445504,14635614208,1280,73601
14-04 11:02:41,15.038,0.752,84.211,0,0,0,40960,228552,1588704,3803832320,790077440,471445504,14635622400,1280,73601
14-04 11:02:42,12.563,0.503,86.683,0.251,0,0,77824,180820,1280198,3803643904,790257664,471453696,14635622400,1280,73601
14-04 11:02:43,12.594,0.252,87.154,0,0,0,4096,176805,1225994,3803643904,790257664,471453696,14635622400,1280,73601
14-04 11:02:44,12.594,0.252,87.154,0,0,0,0,188774,1321058,3803643904,790257664,471453696,14635622400,1280,73601
14-04 11:02:45,13.131,0.253,86.616,0,0,0,0,203356,1425760,3803643904,790257664,471453696,14635622400,1280,73601
14-04 11:02:46,14.070,0.503,85.427,0,0,0,0,184738,1303552,3803643904,790257664,471453696,14635622400,1280,73601
14-04 11:02:47,15.960,0.499,83.292,0.249,0,0,110592,143318,998178,3804528640,789368832,471457792,14635622400,1280,73601
14-04 11:02:48,14.394,0.505,85.101,0,0,0,0,131345,917313,3804528640,789368832,471457792,14635622400,1280,73601
14-04 11:02:49,13.995,0.254,85.751,0,0,0,0,203378,1407501,3804528640,789368832,471457792,14635622400,1280,73601
14-04 11:02:50,14.536,0.251,85.213,0,0,0,53248,171198,1201439,3804528640,789368832,471457792,14635622400,1280,73601
14-04 11:02:51,14.464,0.748,84.539,0.249,0,0,49152,204805,1425760,3804528640,789368832,471457792,14635622400,1280,73601
14-04 11:02:52,13.854,0.504,85.642,0,0,0,24576,194934,1361901,3804528640,789368832,471457792,14635622400,1280,73601
14-04 11:02:53,14.322,0.503,84.925,0.251,0,0,16384,143062,998032,3804520448,789368832,471461888,14635626496,1280,73601
14-04 11:02:54,14.500,0.250,85.250,0,0,0,0,142114,998032,3804520448,789368832,471461888,14635626496,1280,73601
14-04 11:02:55,14.070,1.005,84.925,0,0,0,0,132890,919695,3804520448,789368832,471461888,14635626496,1280,73601
14-04 11:02:56,14.899,0.505,84.596,0,0,0,0,148108,1038495,3804520448,789368832,471461888,14635626496,1280,73601
14-04 11:02:57,14.213,0.508,85.279,0,0,0,12288,174330,1219325,3804520448,789368832,471461888,14635626496,1280,73601
14-04 11:02:58,15.250,0.250,84.500,0,0,0,4096,140654,978716,3804393472,789495808,471461888,14635626496,1280,73601
14-04 11:02:59,14.464,0.998,84.289,0.249,0,0,16384,201486,1405392,3804393472,789495808,471461888,14635626496,1280,73601
14-04 11:03:00,14.610,0.504,84.887,0,0,0,0,134199,939517,3804393472,789495808,471461888,14635626496,1280,73601
14-04 11:03:01,14.861,0.252,84.887,0,0,0,0,157814,1100145,3804393472,789495808,471461888,14635626496,1280,73601
14-04 11:03:02,14.070,0.754,85.176,0,0,0,0,191245,1341533,3804393472,789495808,471461888,14635626496,1280,73601
14-04 11:03:03,18.136,0.252,81.612,0,0,0,32768,150343,1041672,3804393472,789495808,471461888,14635626496,1280,73601
14-04 11:03:04,18.066,1.018,80.662,0.254,0,0,16384,123321,872962,3804389376,789495808,471465984,14635626496,1280,73601
14-04 11:03:05,18.204,1.247,80.549,0,0,0,0,96673,675006,3804389376,789495808,471465984,14635626496,1280,73601
14-04 11:03:06,17.424,0.253,82.323,0,0,0,0,95748,672144,3804385280,789495808,471465984,14635630592,1280,73601
14-04 11:03:07,17.380,1.008,81.612,0,0,0,0,96170,672251,3804385280,789495808,471465984,14635630592,1280,73601
14-04 11:03:08,18.342,1.005,80.402,0.251,0,0,12288,135531,955320,3804385280,789495808,471465984,14635630592,1280,73601
14-04 11:03:09,19.697,0.758,79.545,0,0,0,16384,121176,854339,3804381184,789495808,471470080,14635630592,1280,73601
14-04 11:03:10,18.593,0.503,80.905,0,0,0,0,118744,834999,3804381184,789495808,471470080,14635630592,1280,73601
14-04 11:03:11,16.373,1.008,82.620,0,0,0,40960,89261,631497,3804688384,789188608,471470080,14635630592,1280,73601
14-04 11:03:12,17.259,1.015,81.726,0,0,0,12288,104628,733628,3804631040,789241856,471470080,14635634688,1280,73601
14-04 11:03:13,18.670,0.767,80.563,0,0,0,4096,111512,777715,3804631040,789241856,471470080,14635634688,1280,73601
14-04 11:03:14,18.182,0.758,80.808,0.253,0,0,61440,95374,671871,3804626944,789241856,471474176,14635634688,1280,73601
14-04 11:03:15,16.877,1.259,81.864,0,0,0,0,105231,733248,3804626944,789241856,471474176,14635634688,1280,73601
14-04 11:03:16,18.112,0.255,81.633,0,0,0,0,106952,751027,3804626944,789241856,471474176,14635634688,1280,73601
14-04 11:03:17,18.640,0.756,80.353,0.252,0,0,94208,118004,817416,3803607040,790257664,471474176,14635638784,1248,73601
14-04 11:03:18,17.172,1.010,81.818,0,0,0,0,111256,774257,3803607040,790257664,471474176,14635638784,1248,73601
14-04 11:03:19,18.640,0.756,80.605,0,0,0,16384,113592,794352,3803602944,790257664,471478272,14635638784,1248,73601
14-04 11:03:20,19.084,0,80.916,0,0,0,0,118718,835088,3803602944,790257664,471478272,14635638784,1248,73601
14-04 11:03:21,18.734,0.506,80.759,0,0,0,0,106972,753616,3803602944,790257664,471478272,14635638784,1248,73601
14-04 11:03:22,18.703,0.499,80.549,0.249,0,0,12288,95198,672251,3803602944,790257664,471478272,14635638784,1248,73601
14-04 11:03:23,16.500,2,81.500,0,0,0,57344,122771,872940,3803602944,790257664,471478272,14635638784,1248,73601
14-04 11:03:24,18.228,0.759,80.759,0.253,0,0,16384,98090,675279,3803598848,790257664,471482368,14635638784,1248,73601
14-04 11:03:25,17.706,1.247,81.047,0,0,0,0,103625,730386,3803598848,790257664,471482368,14635638784,1248,73601
14-04 11:03:26,17.557,0.254,82.188,0,0,0,0,110776,774828,3803598848,790257664,471482368,14635638784,1248,73601
14-04 11:03:27,18.481,0.759,80.759,0,0,0,69632,104485,732277,3803598848,790257664,471482368,14635638784,1248,73601
14-04 11:03:28,19.144,1.259,79.597,0,0,0,4096,118841,818676,3803594752,790257664,471482368,14635642880,1248,73601
14-04 11:03:29,17.005,0.508,82.487,0,0,0,0,104941,734821,3803594752,790257664,471482368,14635642880,1248,73601
14-04 11:03:30,19.900,0.746,79.104,0.249,0,0,16384,114151,810012,3803594752,790257664,471482368,14635642880,1248,73601
14-04 11:03:31,17.677,1.010,81.313,0,0,0,0,111916,777119,3803590656,790257664,471482368,14635646976,1248,73601
14-04 11:03:32,17.794,0.501,81.454,0.251,0,0,28672,104717,733355,3803590656,790257664,471482368,14635646976,1248,73601
14-04 11:03:33,18.342,0.503,81.156,0,0,0,0,104394,733248,3803590656,790257664,471482368,14635646976,1248,73601
14-04 11:03:34,18.687,0.505,80.808,0,0,0,0,95853,671999,3803590656,790257664,471482368,14635646976,1248,73601
14-04 11:03:35,18.546,1.003,80.451,0,0,0,0,98144,689795,3803590656,790257664,471482368,14635646976,1248,73601
14-04 11:03:36,18.987,0.759,80.253,0,0,0,16384,129122,896192,3803590656,790257664,471482368,14635646976,1248,73601
14-04 11:03:37,19.048,1.003,79.950,0,0,0,0,117895,817327,3803590656,790257664,471482368,14635646976,1248,73601
14-04 11:03:38,18.045,0.752,80.952,0.251,0,0,12288,111272,791852,3803590656,790257664,471482368,14635646976,1248,73601
14-04 11:03:39,19.144,0.756,80.101,0,0,0,0,124081,858318,3803590656,790257664,471482368,14635646976,1248,73601
14-04 11:03:40,17.884,0.252,81.864,0,0,0,0,107200,753616,3803590656,790257664,471482368,14635646976,1248,73601
14-04 11:03:41,17.794,1.253,80.702,0.251,0,0,36864,91819,648914,3804450816,789393408,471486464,14635646976,1248,73601
14-04 11:03:42,16.667,0.758,82.576,0,0,0,0,90357,631515,3804094464,789749760,471486464,14635646976,1248,73601
14-04 11:03:43,20.050,1.754,78.195,0,0,0,69632,124308,859097,3804553216,789291008,471486464,14635646976,1248,73601
14-04 11:03:44,17.839,1.005,81.156,0,0,0,0,131730,916560,3804602368,789241856,471486464,14635646976,1248,73601
14-04 11:03:45,20.352,0.754,78.894,0,0,0,0,117702,815957,3804602368,789241856,471486464,14635646976,1248,73601
14-04 11:03:46,19.950,0.998,78.803,0.249,0,0,65536,134387,953197,3804602368,789241856,471486464,14635646976,1248,73601
14-04 11:03:47,21.159,0.252,78.589,0,0,0,36864,155877,1080445,3804344320,789495808,471486464,14635651072,1248,73601
14-04 11:03:48,16.667,1.263,82.071,0,0,0,0,92421,651023,3804344320,789495808,471486464,14635651072,1248,73601
14-04 11:03:49,18.228,0.759,81.013,0,0,0,57344,109621,773801,3804344320,789495808,471486464,14635651072,1248,73601
14-04 11:03:50,19.701,0.998,79.302,0,0,0,0,118653,835361,3804344320,789495808,471486464,14635651072,1248,73601
14-04 11:03:51,19.347,0.251,80.402,0,0,0,0,113780,794079,3804344320,789495808,471486464,14635651072,1248,73601
14-04 11:03:52,19.647,1.008,79.093,0.252,0,0,16384,125554,875970,3804344320,789495808,471486464,14635651072,1248,73601
14-04 11:03:53,18.274,0.508,81.218,0,0,0,0,116716,814762,3804340224,789495808,471486464,14635655168,1248,73601
14-04 11:03:54,17.794,1.003,81.203,0,0,0,4096,135353,937201,3804340224,789495808,471486464,14635655168,1248,73601
14-04 11:03:55,18.939,1.010,80.051,0,0,0,0,140484,978417,3804336128,789495808,471486464,14635659264,1248,73601
14-04 11:03:56,19.543,0.508,79.949,0,0,0,0,118008,816684,3804336128,789495808,471486464,14635659264,1248,73601
14-04 11:03:57,17.259,0.508,81.980,0.254,0,0,28672,124856,876160,3804336128,789495808,471486464,14635659264,1248,73601
14-04 11:03:58,19.095,0.503,80.402,0,0,0,4096,109416,771901,3804332032,789495808,471486464,14635663360,1248,73601
14-04 11:03:59,17.706,1.496,80.798,0,0,0,40960,110360,773984,3804332032,789495808,471486464,14635663360,1248,73601
14-04 11:04:00,18.296,1.003,80.702,0,0,0,0,105451,736110,3804332032,789495808,471486464,14635663360,1248,73601
14-04 11:04:01,18.388,0.756,80.856,0,0,0,0,118309,832226,3804332032,789495808,471486464,14635663360,1248,73601
14-04 11:04:02,19.444,0.253,80.303,0,0,0,45056,99467,692658,3804332032,789495808,471486464,14635663360,1248,73601
14-04 11:04:03,17.085,0.754,81.658,0.503,0,0,69632,123617,856690,3804327936,789495808,471490560,14635663360,1248,73601
14-04 11:04:04,17.513,0.254,82.234,0,0,0,0,135507,956062,3804327936,789495808,471490560,14635663360,1248,73601
14-04 11:04:05,18.090,0.754,81.156,0,0,0,0,111152,773984,3804327936,789495808,471490560,14635663360,1248,73601
14-04 11:04:06,18.045,0.752,81.203,0,0,0,0,120489,837950,3804327936,789495808,471490560,14635663360,1248,73601
14-04 11:04:07,17.468,0.759,81.772,0,0,0,12288,87065,611147,3804327936,789495808,471490560,14635663360,1248,73601
14-04 11:04:08,19.849,0.503,79.397,0.251,0,0,16384,134141,936655,3804319744,789495808,471494656,14635667456,1248,73601
14-04 11:04:09,18.830,0.763,80.407,0,0,0,0,113955,794352,3804319744,789495808,471494656,14635667456,1248,73601
14-04 11:04:10,18.090,1.256,80.653,0,0,0,0,118775,832226,3804319744,789495808,471494656,14635667456,1248,73601
14-04 11:04:11,17.884,1.511,80.605,0,0,0,40960,112394,776974,3804532736,789282816,471494656,14635667456,1248,73601
14-04 11:04:12,17.500,1.250,81.250,0,0,0,12288,113459,791781,3804319744,789495808,471494656,14635667456,1248,73601
14-04 11:04:13,19.697,0.505,79.545,0.253,0,0,53248,121676,838729,3804319744,789495808,471494656,14635667456,1248,73601
14-04 11:04:14,18.892,0.756,80.353,0,0,0,0,111514,791128,3804319744,789495808,471494656,14635667456,1248,73601
14-04 11:04:15,17.588,0.754,81.658,0,0,0,0,155937,1079866,3804319744,789495808,471494656,14635667456,1248,73601
14-04 11:04:16,13.568,0.251,86.181,0,0,0,0,134339,939790,3804319744,789495808,471494656,14635667456,1248,73601
14-04 11:04:17,15.443,1.266,83.291,0,0,0,98304,143461,998220,3804315648,789495808,471494656,14635671552,1248,73601
