"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/wikipedia_OIS_10_3_run.csv",,,,"Date:","14 Apr 2020 09:58:04 WEST"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
14-04 10:18:05,17.812,0.509,81.679,0,0,0,0,109637,774357,3804508160,792276992,469585920,14635520000,1280,73603
14-04 10:18:06,16.919,1.263,81.818,0,0,0,0,92915,653203,3804508160,792276992,469585920,14635520000,1280,73603
14-04 10:18:07,19.289,0.761,79.695,0.254,0,0,49152,109605,774068,3804499968,792276992,469594112,14635520000,1280,73603
14-04 10:18:08,19.549,1.003,79.449,0,0,0,0,117564,834678,3804499968,792276992,469594112,14635520000,1280,73603
14-04 10:18:09,18.797,1.003,80.201,0,0,0,20480,131890,933611,3804499968,792276992,469594112,14635520000,1280,73603
14-04 10:18:10,18.546,0.501,80.952,0,0,0,24576,104882,735745,3804499968,792276992,469594112,14635520000,1280,73603
14-04 10:18:11,17.955,1.247,80.798,0,0,0,4096,92979,669736,3804499968,792276992,469594112,14635520000,1280,73603
14-04 10:18:12,17.677,0.253,82.071,0,0,0,16384,86257,613436,3804499968,792276992,469594112,14635520000,1280,73603
14-04 10:18:13,18.388,0.756,80.605,0.252,0,0,32768,101121,712798,3804491776,792276992,469602304,14635520000,1280,73603
14-04 10:18:14,18.734,0.759,80.506,0,0,0,0,103734,732888,3804491776,792276992,469602304,14635520000,1280,73603
14-04 10:18:15,18.640,1.259,80.101,0,0,0,36864,110776,791105,3804237824,792530944,469602304,14635520000,1248,73603
14-04 10:18:16,17.468,1.013,81.519,0,0,0,0,94506,671814,3804237824,792530944,469602304,14635520000,1248,73603
14-04 10:18:17,18.892,1.259,79.849,0,0,0,57344,129840,899953,3804237824,792530944,469602304,14635520000,1248,73603
14-04 10:18:18,17.085,1.256,81.658,0,0,0,0,116935,833173,3804233728,792530944,469602304,14635524096,1248,73603
14-04 10:18:19,19.647,0.756,79.597,0,0,0,77824,106050,751501,3804229632,792530944,469606400,14635524096,1248,73603
14-04 10:18:20,16.919,1.010,82.071,0,0,0,0,98942,695029,3804229632,792530944,469606400,14635524096,1248,73603
14-04 10:18:21,18.797,0.501,80.702,0,0,0,0,95393,688471,3804229632,792530944,469606400,14635524096,1248,73603
14-04 10:18:22,17.048,0.763,81.934,0.254,0,0,61440,98459,692411,3804229632,792530944,469606400,14635524096,1248,73603
14-04 10:18:23,16.541,0.752,82.707,0,0,0,0,124045,875293,3803971584,792784896,469606400,14635528192,1248,73603
14-04 10:18:24,14.573,0.754,84.422,0.251,0,0,24576,176507,1224460,3803967488,792784896,469610496,14635528192,1248,73603
14-04 10:18:25,13.889,0.758,85.354,0,0,0,0,161774,1139925,3803963392,792784896,469610496,14635532288,1248,73603
14-04 10:18:26,14.677,0.995,84.328,0,0,0,4096,139994,978231,3803963392,792784896,469610496,14635532288,1248,73603
14-04 10:18:27,15.327,1.005,83.668,0,0,0,40960,178198,1259178,3803963392,792784896,469610496,14635532288,1248,73603
14-04 10:18:28,13.889,0.505,85.606,0,0,0,0,166105,1163263,3803963392,792784896,469610496,14635532288,1248,73603
14-04 10:18:29,14.214,0.998,84.539,0.249,0,0,16384,185241,1303180,3803955200,792784896,469618688,14635532288,1248,73603
14-04 10:18:30,14.573,0.251,85.176,0,0,0,0,158856,1119690,3803955200,792784896,469618688,14635532288,1248,73603
14-04 10:18:31,14.750,0.750,84.500,0,0,0,0,128877,915842,3803955200,792784896,469618688,14635532288,1248,73603
14-04 10:18:32,15.711,0.748,83.541,0,0,0,49152,176674,1242294,3803955200,792784896,469618688,14635532288,1248,73603
14-04 10:18:33,14.177,1.013,84.810,0,0,0,0,153540,1078974,3803951104,792784896,469618688,14635536384,1248,73603
14-04 10:18:34,14.573,0.503,84.673,0.251,0,0,57344,141288,997542,3803971584,792756224,469626880,14635536384,1248,73603
14-04 10:18:35,14.322,0.503,85.176,0,0,0,0,176644,1259339,3803942912,792784896,469626880,14635536384,1248,73603
14-04 10:18:36,14.573,0.754,84.673,0,0,0,0,199171,1408312,3803942912,792784896,469626880,14635536384,1248,73603
14-04 10:18:37,14.573,1.005,84.422,0,0,0,8192,169176,1200476,3803942912,792784896,469626880,14635536384,1248,73603
14-04 10:18:38,13.636,0.505,85.859,0,0,0,24576,136490,976827,3803942912,792784896,469626880,14635536384,1248,73603
14-04 10:18:39,14.141,0.253,85.354,0.253,0,0,49152,177768,1243432,3803942912,792784896,469630976,14635532288,1248,73603
14-04 10:18:40,15.633,0.993,83.375,0,0,0,0,218240,1543114,3803938816,792784896,469630976,14635536384,1248,73603
14-04 10:18:41,14.684,0.506,84.810,0,0,0,4096,172667,1222259,3803938816,792784896,469630976,14635536384,1248,73603
14-04 10:18:42,13.466,0.499,86.035,0,0,0,0,173641,1221626,3803938816,792784896,469630976,14635536384,1248,73603
14-04 10:18:43,13.706,0.254,86.041,0,0,0,32768,174291,1222623,3803938816,792784896,469630976,14635536384,1248,73603
14-04 10:18:44,14.787,0.752,84.461,0,0,0,0,172699,1221926,3803938816,792784896,469630976,14635536384,1248,73603
14-04 10:18:45,17.794,0.251,81.704,0.251,0,0,69632,247030,1731698,3804184576,792530944,469639168,14635536384,1248,73603
14-04 10:18:46,13.819,0.503,85.678,0,0,0,0,178746,1262949,3804184576,792530944,469639168,14635536384,1248,73603
14-04 10:18:47,14.250,0.500,85.250,0,0,0,57344,212410,1485530,3804184576,792530944,469639168,14635536384,1248,73603
14-04 10:18:48,14.035,0.752,85.213,0,0,0,0,212456,1503367,3804184576,792530944,469639168,14635536384,1248,73603
14-04 10:18:49,15.365,0.252,84.383,0,0,0,0,229894,1611407,3804180480,792530944,469639168,14635540480,1248,73603
14-04 10:18:50,14.250,0.500,85.250,0,0,0,0,229606,1625783,3804176384,792530944,469639168,14635544576,1248,73603
14-04 10:18:51,14.824,0.754,84.171,0.251,0,0,16384,210988,1485866,3804168192,792530944,469647360,14635544576,1248,73603
14-04 10:18:52,12.782,0.251,86.717,0.251,0,0,12288,146045,1038404,3804168192,792530944,469651456,14635540480,1248,73603
14-04 10:18:53,14.035,1.253,84.712,0,0,0,0,211773,1490314,3804164096,792530944,469651456,14635544576,1248,73603
14-04 10:18:54,15.789,0.251,83.960,0,0,0,0,238167,1685534,3804164096,792530944,469651456,14635544576,1248,73603
14-04 10:18:55,13.131,0.505,86.364,0,0,0,0,157450,1102457,3804164096,792530944,469651456,14635544576,1248,73603
14-04 10:18:56,13.580,0.988,85.185,0.247,0,0,20480,157323,1117612,3804164096,792530944,469651456,14635544576,1248,73603
14-04 10:18:57,14.750,0.500,84.750,0,0,0,32768,192896,1364846,3804160000,792530944,469651456,14635548672,1248,73603
14-04 10:18:58,13.033,0.501,86.466,0,0,0,49152,173412,1220727,3804155904,792530944,469651456,14635552768,1248,73603
14-04 10:18:59,11.929,0.508,87.563,0,0,0,0,178122,1262196,3804155904,792530944,469651456,14635552768,1248,73603
14-04 10:19:00,14.536,0,85.464,0,0,0,0,181303,1282554,3804155904,792530944,469651456,14635552768,1248,73603
14-04 10:19:01,14.250,0.750,85,0,0,0,0,205676,1448275,3804155904,792530944,469651456,14635552768,1248,73603
14-04 10:19:02,13.283,0.251,86.216,0.251,0,0,28672,164240,1160513,3804155904,792530944,469659648,14635544576,1248,73603
14-04 10:19:03,13.568,0,86.432,0,0,0,0,187471,1321556,3804147712,792530944,469659648,14635552768,1248,73603
14-04 10:19:04,12,0.500,87.500,0,0,0,20480,162779,1160315,3804102656,792576000,469659648,14635552768,1248,73603
14-04 10:19:05,14.713,0.748,84.539,0,0,0,0,194270,1383024,3804020736,792657920,469659648,14635552768,1248,73603
14-04 10:19:06,14.286,0.752,84.962,0,0,0,0,187446,1323270,3804020736,792657920,469659648,14635552768,1248,73603
14-04 10:19:07,13.965,0.499,85.287,0.249,0,0,49152,158394,1119836,3804016640,792657920,469663744,14635552768,1248,73603
14-04 10:19:08,12.281,0.501,87.218,0,0,0,12288,159382,1119958,3804016640,792657920,469663744,14635552768,1248,73603
14-04 10:19:09,12.911,0.506,86.582,0,0,0,0,166997,1183353,3804016640,792657920,469663744,14635552768,1248,73603
14-04 10:19:10,12.500,1,86.500,0,0,0,0,176225,1259339,3804016640,792657920,469663744,14635552768,1248,73603
14-04 10:19:11,16.418,0.498,83.085,0,0,0,4096,230776,1630830,3804016640,792657920,469663744,14635552768,1248,73603
14-04 10:19:12,14.646,0.253,85.101,0,0,0,0,219047,1549029,3804016640,792657920,469663744,14635552768,1248,73603
14-04 10:19:13,13.350,0.252,86.146,0.252,0,0,65536,172253,1221522,3804012544,792657920,469667840,14635552768,1248,73603
14-04 10:19:14,16.040,0,83.960,0,0,0,0,256600,1829363,3804008448,792657920,469667840,14635556864,1248,73603
14-04 10:19:15,16.337,0.743,82.921,0,0,0,36864,192687,1346340,3803750400,792911872,469667840,14635560960,1248,73603
14-04 10:19:16,13.283,0.501,86.216,0,0,0,0,205911,1463064,3803750400,792911872,469667840,14635560960,1248,73603
14-04 10:19:17,13.433,0.746,85.821,0,0,0,0,169963,1184611,3803750400,792911872,469667840,14635560960,1248,73603
14-04 10:19:18,14.141,0.253,85.354,0.253,0,0,155648,200312,1403858,3803742208,792911872,469676032,14635560960,1248,73603
14-04 10:19:19,14.750,0.500,84.750,0,0,0,0,216346,1544351,3803742208,792911872,469676032,14635560960,1248,73603
14-04 10:19:20,14.035,0.752,85.213,0,0,0,0,194573,1364830,3803742208,792911872,469676032,14635560960,1248,73603
14-04 10:19:21,14.141,0.253,85.606,0,0,0,0,211683,1488279,3803742208,792911872,469676032,14635560960,1248,73603
14-04 10:19:22,13.418,0.506,86.076,0,0,0,0,203821,1442439,3803742208,792911872,469676032,14635560960,1248,73603
14-04 10:19:23,13.350,0.504,85.894,0.252,0,0,12288,174355,1224772,3804704768,791949312,469676032,14635560960,1248,73603
14-04 10:19:24,11.959,0.254,87.786,0,0,0,32768,147843,1058348,3804499968,792150016,469680128,14635560960,1248,73603
14-04 10:19:25,13.317,0.503,86.181,0,0,0,0,196585,1402113,3804499968,792150016,469680128,14635560960,1248,73603
14-04 10:19:26,14.646,0.505,84.848,0,0,0,4096,226567,1591560,3804499968,792150016,469680128,14635560960,1248,73603
14-04 10:19:27,13.131,0.505,86.364,0,0,0,0,190194,1343774,3804499968,792150016,469680128,14635560960,1248,73603
14-04 10:19:28,15.113,0,84.887,0,0,0,0,233573,1649842,3804499968,792150016,469680128,14635560960,1248,73603
14-04 10:19:29,16.209,0.499,83.292,0,0,0,0,260306,1829662,3804495872,792150016,469680128,14635565056,1248,73603
14-04 10:19:30,16.958,0.249,82.544,0.249,0,0,16384,213469,1505081,3804491776,792150016,469684224,14635565056,1248,73603
14-04 10:19:31,12.968,0.748,86.284,0,0,0,0,194346,1363986,3804491776,792150016,469684224,14635565056,1248,73603
14-04 10:19:32,12.814,0.503,86.432,0.251,0,0,32768,166172,1160820,3804491776,792150016,469684224,14635565056,1248,73603
14-04 10:19:33,12.911,0.506,86.582,0,0,0,0,195547,1367687,3804491776,792150016,469684224,14635565056,1248,73603
14-04 10:19:34,12.060,0.503,87.437,0,0,0,90112,167176,1179652,3805048832,791588864,469684224,14635569152,1248,73603
14-04 10:19:35,12.718,0.499,86.783,0,0,0,0,183219,1282822,3804995584,791642112,469684224,14635569152,1248,73603
14-04 10:19:36,14.214,0.499,85.037,0.249,0,0,49152,190883,1344472,3804991488,791642112,469688320,14635569152,1248,73603
14-04 10:19:37,15.152,0.505,84.343,0,0,0,12288,250123,1770490,3804991488,791642112,469688320,14635569152,1248,73603
14-04 10:19:38,15.099,0.990,83.911,0,0,0,0,232200,1628640,3804987392,791642112,469688320,14635573248,1248,73603
14-04 10:19:39,15.075,0,84.925,0,0,0,0,188514,1323270,3804987392,791642112,469688320,14635573248,1248,73603
14-04 10:19:40,12.563,0.503,86.935,0,0,0,0,194343,1363718,3804983296,791642112,469688320,14635577344,1248,73603
14-04 10:19:41,14.925,0.995,83.831,0.249,0,0,57344,183240,1301102,3805028352,791597056,469692416,14635573248,1312,73603
14-04 10:19:42,16.169,0.498,83.085,0.249,0,0,57344,207876,1465922,3804979200,791642112,469692416,14635577344,1312,73603
14-04 10:19:43,12.814,0,87.186,0,0,0,0,162198,1140048,3804979200,791642112,469692416,14635577344,1312,73603
14-04 10:19:44,13.568,1.005,85.427,0,0,0,0,211529,1486978,3804975104,791642112,469692416,14635581440,1312,73603
14-04 10:19:45,14.610,0.504,84.887,0,0,0,36864,196595,1383232,3804340224,792276992,469692416,14635581440,1280,73603
14-04 10:19:46,13.500,0.500,86,0,0,0,0,174742,1224605,3804340224,792276992,469692416,14635581440,1280,73603
14-04 10:19:47,13.217,0.499,86.035,0.249,0,0,69632,181913,1283755,3804340224,792276992,469692416,14635581440,1280,73603
14-04 10:19:48,13.033,0,86.967,0,0,0,0,166861,1179709,3804340224,792276992,469692416,14635581440,1280,73603
14-04 10:19:49,15.288,0.251,84.461,0,0,0,32768,218666,1544083,3804340224,792276992,469692416,14635581440,1280,73603
14-04 10:19:50,11.587,0.252,88.161,0,0,0,0,171038,1201122,3804340224,792276992,469692416,14635581440,1280,73603
14-04 10:19:51,14.787,0.501,84.712,0,0,0,0,207661,1448275,3804336128,792276992,469692416,14635585536,1280,73603
14-04 10:19:52,11.364,0.758,87.879,0,0,0,24576,178399,1259753,3804336128,792276992,469692416,14635585536,1280,73603
14-04 10:19:53,13.854,0.252,85.642,0.252,0,0,32768,222684,1567566,3804332032,792276992,469696512,14635585536,1280,73603
14-04 10:19:54,12.814,0.251,86.935,0,0,0,65536,165224,1163263,3804332032,792276992,469696512,14635585536,1280,73603
14-04 10:19:55,13.033,0.752,86.216,0,0,0,0,167760,1180764,3804327936,792276992,469696512,14635589632,1280,73603
14-04 10:19:56,14.070,0.754,85.176,0,0,0,4096,183267,1300834,3804327936,792276992,469696512,14635589632,1280,73603
14-04 10:19:57,13.784,0.501,85.714,0,0,0,28672,166642,1164646,3804323840,792276992,469700608,14635589632,1280,73603
14-04 10:19:58,12.879,0.505,86.364,0.253,0,0,16384,191704,1363502,3804323840,792276992,469700608,14635589632,1280,73603
14-04 10:19:59,15.327,0.503,84.171,0,0,0,0,238892,1685747,3804323840,792276992,469700608,14635589632,1280,73603
14-04 10:20:00,13.534,0.501,85.965,0,0,0,0,213352,1489348,3804319744,792276992,469700608,14635593728,1280,73603
14-04 10:20:01,13.740,0,86.260,0,0,0,0,185455,1320056,3804319744,792276992,469700608,14635593728,1280,73603
14-04 10:20:02,12.782,0.501,86.717,0,0,0,12288,174417,1222025,3804319744,792276992,469700608,14635593728,1280,73603
14-04 10:20:03,14.464,0.249,85.037,0.249,0,0,16384,207236,1448275,3804315648,792276992,469704704,14635593728,1280,73603
14-04 10:20:04,13.065,0.251,86.683,0,0,0,20480,187806,1323270,3804266496,792322048,469704704,14635597824,1280,73603
14-04 10:20:05,14,0.750,85.250,0,0,0,0,219595,1545403,3804266496,792322048,469704704,14635597824,1280,73603
14-04 10:20:06,14.610,0.504,84.887,0,0,0,0,230330,1611324,3804180480,792403968,469704704,14635601920,1280,73603
14-04 10:20:07,15.711,0.249,83.791,0.249,0,0,12288,224766,1588406,3804180480,792403968,469704704,14635601920,1280,73603
14-04 10:20:08,13.568,1.005,85.176,0.251,0,0,49152,160979,1135969,3804180480,792403968,469708800,14635597824,1280,73603
14-04 10:20:09,15.617,0.252,84.131,0,0,0,0,237463,1669211,3804168192,792403968,469708800,14635606016,1280,73603
14-04 10:20:10,12.405,0.253,87.342,0,0,0,49152,180997,1265198,3804164096,792403968,469708800,14635610112,1280,73603
14-04 10:20:11,14.504,0.509,84.987,0,0,0,4096,217110,1525915,3804164096,792403968,469708800,14635610112,1280,73603
14-04 10:20:12,15.250,0.500,84.250,0,0,0,28672,237141,1668092,3804160000,792403968,469708800,14635614208,1280,73603
14-04 10:20:13,13.671,0.253,85.823,0.253,0,0,16384,206575,1445549,3804160000,792403968,469708800,14635614208,1280,73603
14-04 10:20:14,14.963,0.499,84.539,0,0,0,0,237324,1669356,3804160000,792403968,469708800,14635614208,1280,73603
14-04 10:20:15,16.541,0.501,82.957,0,0,0,36864,206494,1448543,3803398144,793165824,469708800,14635614208,1280,73603
14-04 10:20:16,13.819,0,86.181,0,0,0,0,193569,1362363,3803779072,792784896,469708800,14635614208,1280,73603
14-04 10:20:17,15.288,0.501,84.211,0,0,0,53248,226749,1587888,3803779072,792784896,469708800,14635614208,1280,73603
14-04 10:20:18,13.854,0.504,85.390,0.252,0,0,16384,232778,1632018,3803774976,792784896,469712896,14635614208,1280,73603
14-04 10:20:19,14.899,0,85.101,0,0,0,0,212976,1522152,3803774976,792784896,469712896,14635614208,1280,73603
14-04 10:20:20,14,0.750,85.250,0,0,0,45056,173742,1221480,3803774976,792784896,469712896,14635614208,1280,73603
14-04 10:20:21,14.070,0.754,85.176,0,0,0,0,207487,1448275,3803774976,792784896,469712896,14635614208,1280,73603
14-04 10:20:22,15.327,0.251,84.422,0,0,0,0,222075,1567980,3803774976,792784896,469712896,14635614208,1280,73603
14-04 10:20:23,16.121,0.252,83.627,0,0,0,24576,230689,1625950,3804024832,792530944,469712896,14635618304,1280,73603
14-04 10:20:24,15.711,0.249,83.791,0.249,0,0,32768,233038,1648730,3804020736,792530944,469716992,14635618304,1280,73603
14-04 10:20:25,13.965,0.249,85.786,0,0,0,0,161780,1140316,3804020736,792530944,469716992,14635618304,1280,73603
14-04 10:20:26,14.787,0.501,84.712,0,0,0,4096,219557,1547987,3804020736,792530944,469716992,14635618304,1280,73603
14-04 10:20:27,14.750,0.750,84.500,0,0,0,0,217346,1529853,3804020736,792530944,469716992,14635618304,1280,73603
14-04 10:20:28,13.131,0.253,86.616,0,0,0,32768,183909,1302686,3804020736,792530944,469716992,14635618304,1280,73603
14-04 10:20:29,14.286,0.251,85.464,0,0,0,0,208063,1463187,3804020736,792530944,469716992,14635618304,1280,73603
14-04 10:20:30,13.250,0.500,86,0.250,0,0,77824,179129,1264785,3804135424,792403968,469721088,14635626496,1280,73603
14-04 10:20:31,13.965,0.499,85.536,0,0,0,0,192268,1361040,3804135424,792403968,469721088,14635626496,1280,73603
14-04 10:20:32,14.177,0.253,85.570,0,0,0,0,198717,1387436,3804135424,792403968,469721088,14635626496,1280,73603
14-04 10:20:33,13,0.500,86.250,0.250,0,0,12288,177105,1242106,3804135424,792403968,469721088,14635626496,1280,73603
14-04 10:20:34,14.070,0.754,85.176,0,0,0,40960,195360,1365132,3804377088,792158208,469721088,14635630592,1280,73603
14-04 10:20:35,13.500,1,85.500,0,0,0,0,173364,1218529,3804377088,792158208,469721088,14635630592,1280,73603
14-04 10:20:36,12.846,0.756,86.398,0,0,0,49152,160461,1122732,3804381184,792150016,469725184,14635630592,1280,73603
14-04 10:20:37,14.035,0.752,85.213,0,0,0,0,190858,1342537,3804381184,792150016,469725184,14635630592,1280,73603
14-04 10:20:38,13.217,0.499,86.284,0,0,0,0,155451,1099064,3804381184,792150016,469725184,14635630592,1280,73603
14-04 10:20:39,15.672,0.498,83.582,0.249,0,0,12288,235133,1669267,3804381184,792150016,469725184,14635630592,1280,73603
14-04 10:20:40,13.534,0.752,85.714,0,0,0,0,198453,1405903,3804381184,792150016,469725184,14635630592,1280,73603
14-04 10:20:41,13.165,0.506,86.329,0,0,0,4096,205428,1445353,3804381184,792150016,469725184,14635630592,1280,73603
14-04 10:20:42,14.141,0.253,85.606,0,0,0,16384,226453,1605571,3804372992,792150016,469729280,14635634688,1280,73603
14-04 10:20:43,13,0.750,86.250,0,0,0,0,170640,1201122,3804372992,792150016,469729280,14635634688,1280,73603
14-04 10:20:44,14.250,0.500,85.250,0,0,0,0,194146,1363718,3804372992,792150016,469729280,14635634688,1280,73603
14-04 10:20:45,16.584,0.495,82.921,0,0,0,86016,177675,1245716,3804119040,792403968,469729280,14635634688,1248,73603
14-04 10:20:46,13.250,0.500,86,0.250,0,0,57344,178469,1258586,3804114944,792403968,469729280,14635638784,1248,73603
14-04 10:20:47,14.861,0.756,84.383,0,0,0,0,214668,1507872,3804114944,792403968,469729280,14635638784,1248,73603
14-04 10:20:48,14.963,0.249,84.539,0.249,0,0,16384,228192,1591210,3804110848,792403968,469733376,14635638784,1248,73603
14-04 10:20:49,15.327,0.503,84.171,0,0,0,0,233456,1667515,3804110848,792403968,469733376,14635638784,1248,73603
14-04 10:20:50,14.214,0.748,85.037,0,0,0,0,208079,1462919,3804110848,792403968,469733376,14635638784,1248,73603
14-04 10:20:51,14.861,0.252,84.887,0,0,0,36864,211046,1486402,3804110848,792403968,469733376,14635638784,1248,73603
14-04 10:20:52,15.461,0.499,84.040,0,0,0,24576,221076,1547354,3804110848,792403968,469733376,14635638784,1248,73603
14-04 10:20:53,12.374,0.758,86.869,0,0,0,0,194330,1366843,3804110848,792403968,469733376,14635638784,1248,73603
14-04 10:20:54,11.809,0.251,87.688,0.251,0,0,32768,174206,1221480,3804110848,792403968,469733376,14635638784,1248,73603
14-04 10:20:55,13.350,0.756,85.894,0,0,0,0,170574,1199109,3804106752,792403968,469733376,14635642880,1248,73603
14-04 10:20:56,12.312,0.251,87.437,0,0,0,4096,160983,1139983,3804102656,792403968,469733376,14635646976,1248,73603
14-04 10:20:57,11.392,0,88.608,0,0,0,0,169915,1184822,3804102656,792403968,469733376,14635646976,1248,73603
14-04 10:20:58,10.633,0.506,88.861,0,0,0,32768,159039,1135910,3804102656,792403968,469733376,14635646976,1248,73603
14-04 10:20:59,13.648,0.744,85.608,0,0,0,0,172256,1222982,3804102656,792403968,469733376,14635646976,1248,73603
14-04 10:21:00,12.718,1.247,85.786,0.249,0,0,16384,155088,1098098,3804098560,792403968,469737472,14635646976,1248,73603
14-04 10:21:01,15.075,0.251,84.673,0,0,0,0,212918,1488991,3804098560,792403968,469737472,14635646976,1248,73603
14-04 10:21:02,14.106,0.756,85.139,0,0,0,0,227446,1606324,3804098560,792403968,469737472,14635646976,1248,73603
14-04 10:21:03,13.568,1.256,85.176,0,0,0,0,216230,1508596,3804098560,792403968,469737472,14635646976,1248,73603
14-04 10:21:04,13.602,0.504,85.894,0,0,0,32768,189464,1340503,3803967488,792530944,469737472,14635651072,1248,73603
14-04 10:21:05,13.033,0.752,85.965,0.251,0,0,49152,182999,1283965,3803967488,792530944,469741568,14635646976,1248,73603
14-04 10:21:06,14.536,0.251,85.213,0,0,0,57344,199676,1406148,3803963392,792530944,469741568,14635651072,1248,73603
14-04 10:21:07,14.787,0.501,84.712,0,0,0,0,216717,1527264,3803963392,792530944,469741568,14635651072,1248,73603
14-04 10:21:08,13,0.750,86.250,0,0,0,0,196401,1384076,3803963392,792530944,469741568,14635651072,1248,73603
14-04 10:21:09,14.610,0.252,85.139,0,0,0,12288,214078,1504747,3803963392,792530944,469741568,14635651072,1248,73603
14-04 10:21:10,15.174,0.498,84.080,0.249,0,0,16384,211522,1485290,3804082176,792403968,469745664,14635655168,1248,73603
14-04 10:21:11,15,0.500,84.500,0,0,0,4096,194551,1367712,3804082176,792403968,469745664,14635655168,1248,73603
14-04 10:21:12,14.750,0.750,84.500,0,0,0,0,193222,1361275,3804082176,792403968,469745664,14635655168,1248,73603
14-04 10:21:13,13.165,0.253,86.582,0,0,0,0,167846,1183663,3804082176,792403968,469745664,14635655168,1248,73603
14-04 10:21:14,13.098,0.252,86.650,0,0,0,28672,152595,1078706,3804082176,792403968,469745664,14635655168,1248,73603
14-04 10:21:15,14.394,0.758,84.848,0,0,0,36864,192002,1344951,3804246016,792240128,469745664,14635655168,1280,73603
14-04 10:21:16,12.563,0.503,86.683,0.251,0,0,16384,155538,1099332,3804246016,792240128,469749760,14635651072,1280,73603
14-04 10:21:17,10.750,0.250,89,0,0,0,0,165661,1179855,3804200960,792276992,469749760,14635659264,1280,73603
14-04 10:21:18,12.469,0.249,87.282,0,0,0,0,173469,1222717,3804200960,792276992,469749760,14635659264,1280,73603
14-04 10:21:19,15.869,0.252,83.879,0,0,0,0,235447,1665262,3804200960,792276992,469749760,14635659264,1280,73603
14-04 10:21:20,14.035,0.752,85.213,0,0,0,49152,201948,1425060,3804200960,792276992,469749760,14635659264,1280,73603
14-04 10:21:21,16,0.500,83.500,0,0,0,49152,243967,1713984,3804196864,792276992,469749760,14635663360,1280,73603
14-04 10:21:22,15.920,0.746,83.085,0.249,0,0,16384,242176,1708895,3804188672,792276992,469749760,14635671552,1280,73603
14-04 10:21:23,14.430,0.506,85.063,0,0,0,0,199350,1404869,3804188672,792276992,469749760,14635671552,1280,73603
14-04 10:21:24,10.941,1.018,88.041,0,0,0,0,152149,1076475,3804188672,792276992,469749760,14635671552,1280,73603
14-04 10:21:25,14.787,1.003,84.211,0,0,0,12288,177808,1244338,3804188672,792276992,469749760,14635671552,1280,73603
14-04 10:21:26,14.214,0.499,85.287,0,0,0,49152,211845,1487270,3804188672,792276992,469749760,14635671552,1280,73603
14-04 10:21:27,15.038,0.501,84.461,0,0,0,0,195692,1381407,3804188672,792276992,469749760,14635671552,1280,73603
14-04 10:21:28,15.711,0.499,83.541,0.249,0,0,32768,225440,1588192,3804188672,792276992,469753856,14635667456,1280,73603
14-04 10:21:29,14.035,1.003,84.962,0,0,0,0,225542,1590781,3804180480,792276992,469753856,14635675648,1280,73603
14-04 10:21:30,14.394,0.758,84.848,0,0,0,45056,246579,1730073,3804180480,792276992,469753856,14635675648,1280,73603
14-04 10:21:31,12.091,0.756,87.154,0,0,0,0,167149,1179017,3804180480,792276992,469753856,14635675648,1280,73603
14-04 10:21:32,14.536,0.752,84.712,0,0,0,0,177809,1243820,3804180480,792276992,469753856,14635675648,1280,73603
14-04 10:21:33,14.750,0.250,85,0,0,0,0,215615,1523904,3804176384,792276992,469753856,14635679744,1280,73603
14-04 10:21:34,14.640,0.744,84.367,0.248,0,0,57344,221843,1550422,3804180480,792272896,469753856,14635679744,1280,73603
14-04 10:21:35,12.343,0.756,86.902,0,0,0,0,188076,1323270,3804176384,792276992,469753856,14635679744,1280,73603
14-04 10:21:36,13.750,0.750,85.500,0,0,0,12288,183704,1299787,3804176384,792276992,469753856,14635679744,1280,73603
14-04 10:21:37,10.459,0.510,89.031,0,0,0,0,171939,1201536,3804176384,792276992,469753856,14635679744,1280,73603
14-04 10:21:38,15.500,0.250,84.250,0,0,0,0,224650,1570066,3804176384,792276992,469753856,14635679744,1280,73603
14-04 10:21:39,16.080,0,83.920,0,0,0,0,250583,1771503,3804176384,792276992,469753856,14635679744,1280,73603
14-04 10:21:40,11.750,0.500,87.500,0.250,0,0,49152,167847,1198265,3804176384,792276992,469757952,14635675648,1280,73603
14-04 10:21:41,13.924,1.013,84.810,0.253,0,0,12288,191446,1346996,3811557376,784887808,469757952,14635679744,1280,73609
14-04 10:21:42,15.789,0.501,83.709,0,0,0,57344,216583,1526996,3805184000,791261184,469757952,14635679744,1280,73603
14-04 10:21:43,11.970,0.249,87.781,0,0,0,0,174091,1239249,3805179904,791261184,469757952,14635683840,1280,73603
14-04 10:21:44,14.035,0.251,85.714,0,0,0,0,224596,1587656,3805179904,791261184,469757952,14635683840,1280,73603
14-04 10:21:45,17.910,0.995,81.095,0,0,0,53248,259528,1814987,3804909568,791531520,469766144,14635675648,1280,73603
14-04 10:21:46,15.113,0.504,84.383,0,0,0,0,218072,1546851,3804786688,791642112,469766144,14635687936,1280,73603
14-04 10:21:47,14,0.500,85.250,0.250,0,0,53248,168297,1198411,3804786688,791642112,469766144,14635687936,1280,73603
